date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,size_frac,n_concurrent,position_sizing,size_reason,regime_qqq_fp,regime_vix_rev,regime_vixy_z
2026-01-14,TSLA,DN,ATM,TSLA260116P00437500,,open_ladder,1s,437.515,437.5,2,2026-01-14 10:43:00-05:00,1,5.38,5.92,0.1003717472118959,MF_FLIP,2026-01-14 10:43:00-05:00,2026-01-14 10:58:00-05:00,0.2,1,concurrent,solo_full,-0.01326290067557856,6.0,1.1729861003136912
2026-01-14,META,DN,ATM,META260116P00617500,,open_ladder,1s,618.2599,617.5,2,2026-01-14 10:50:00-05:00,1,5.819999999999999,5.42,-0.06872852233676963,MF_FLIP,2026-01-14 10:50:00-05:00,2026-01-14 10:59:00-05:00,0.1,2,concurrent,split_cap,-0.016003066455847814,4.0,0.9717114239353104
2026-01-14,TSLA,DN,ATM,TSLA260116P00435000,,open_ladder,1s,436.1199,435.0,2,2026-01-14 11:45:00-05:00,2,5.04,5.82,0.15476190476190488,MF_FLIP,2026-01-14 11:45:03-05:00,2026-01-14 11:53:00-05:00,0.2,1,concurrent,solo_full,-0.015284365866513383,1.0,0.5124478253718064
2026-01-15,NVDA,UP,ATM,NVDA260116C00188000,,open_ladder,1s,187.985,188.0,1,2026-01-15 10:38:00-05:00,1,1.766,1.524,-0.13703284258210646,MF_FLIP,2026-01-15 10:38:00-05:00,2026-01-15 10:41:00-05:00,0.2,1,concurrent,solo_full,0.010409101912369989,2.0,1.5832437358347953
2026-01-15,AMD,UP,ATM,AMD260116C00237500,,open_ladder,1s,236.2501,237.5,1,2026-01-15 10:56:00-05:00,1,2.646,2.95,0.11489040060468647,MF_FLIP,2026-01-15 10:56:00-05:00,2026-01-15 11:09:01-05:00,0.2,1,concurrent,solo_full,0.008069555394174088,4.0,0.848380060201713
2026-01-15,AMD,UP,ATM,AMD260116C00237500,,open_ladder,1s,237.915,237.5,1,2026-01-15 11:21:00-05:00,2,3.39,2.782,-0.17935103244837758,MF_FLIP,2026-01-15 11:21:01-05:00,2026-01-15 11:26:01-05:00,0.2,1,concurrent,solo_full,0.011103042039861233,0.0,-0.8867814157011757
2026-01-16,AMD,UP,ATM,AMD260116C00235000,,open_ladder,1s,233.1,235.0,0,2026-01-16 12:23:00-05:00,1,0.356,0.582,0.6348314606741572,TP,2026-01-16 12:23:00-05:00,2026-01-16 12:27:40-05:00,0.2,1,concurrent,solo_full,0.0001930315606601951,3.0,-0.07420655400231077
2026-01-21,AMD,UP,ATM,AMD260123C00247500,,open_ladder,1s,247.9233,247.5,2,2026-01-21 10:30:00-05:00,1,5.069999999999999,8.12,0.6015779092702169,TP,2026-01-21 10:30:00-05:00,2026-01-21 10:42:36-05:00,0.2,1,concurrent,solo_full,0.010015788434971418,8.0,-1.1425478720893087
2026-01-21,TSLA,UP,ATM,TSLA260123C00427500,,open_ladder,1s,428.02,427.5,2,2026-01-21 10:37:00-05:00,1,6.08,5.97,-0.018092105263157965,MF_FLIP,2026-01-21 10:37:00-05:00,2026-01-21 10:38:00-05:00,0.1,2,concurrent,split_cap,0.011857772514966225,8.0,-1.0212153370683588
2026-01-21,AMD,UP,ATM,AMD260123C00247500,,open_ladder,1s,251.8,247.5,2,2026-01-21 11:19:00-05:00,2,8.26,8.03,-0.02784503631961266,MF_FLIP,2026-01-21 11:19:00-05:00,2026-01-21 11:22:00-05:00,0.2,1,concurrent,solo_full,0.012581409117821352,9.0,1.000208246375212
2026-01-22,META,UP,ATM,META260123C00635000,,open_ladder,1s,635.58,635.0,1,2026-01-22 10:31:00-05:00,1,5.77,6.13,0.06239168110918558,MF_FLIP,2026-01-22 10:31:00-05:00,2026-01-22 10:54:02-05:00,0.2,1,concurrent,solo_full,0.004366032591053504,4.0,-1.4210571724824128
2026-01-22,META,UP,ATM,META260123C00637500,,open_ladder,1s,637.555,637.5,1,2026-01-22 11:15:00-05:00,2,4.77,5.02,0.052410901467505155,MF_FLIP,2026-01-22 11:15:00-05:00,2026-01-22 11:30:07-05:00,0.2,1,concurrent,solo_full,0.007612153476595385,2.0,-0.17809004276027426
2026-01-22,META,UP,ATM,META260123C00640000,,open_ladder,1s,639.35,640.0,1,2026-01-22 11:46:00-05:00,3,4.63,4.72,0.01943844492440605,MF_FLIP,2026-01-22 11:46:02-05:00,2026-01-22 11:55:00-05:00,0.2,1,concurrent,solo_full,0.008456144906836327,1.0,-0.021896848891280823
2026-01-22,AMD,UP,ATM,AMD260123C00255000,,open_ladder,1s,255.34,255.0,1,2026-01-22 11:49:00-05:00,1,3.43,3.47,0.011661807580174877,MF_FLIP,2026-01-22 11:49:00-05:00,2026-01-22 11:59:04-05:00,0.1,2,concurrent,split_cap,0.008521067324547271,1.0,-0.22940947895049477
2026-01-22,META,UP,ATM,META260123C00642500,,open_ladder,1s,641.5,642.5,1,2026-01-22 12:08:00-05:00,4,4.28,4.23,-0.011682242990654124,MF_FLIP,2026-01-22 12:08:00-05:00,2026-01-22 12:13:04-05:00,0.2,1,concurrent,solo_full,0.00861033564889957,1.0,0.11650956129370195
2026-01-22,AMD,UP,ATM,AMD260123C00255000,,open_ladder,1s,255.0016,255.0,1,2026-01-22 12:29:00-05:00,2,3.58,3.52,-0.016759776536312887,MF_FLIP,2026-01-22 12:29:00-05:00,2026-01-22 12:37:00-05:00,0.2,1,concurrent,solo_full,0.008212685840420564,1.0,-2.836310220449901
2026-01-23,MSFT,UP,ATM,MSFT260123C00465000,,open_ladder,1s,464.84,465.0,0,2026-01-23 10:40:00-05:00,1,2.19,3.22,0.4703196347031964,MF_FLIP,2026-01-23 10:40:01-05:00,2026-01-23 11:01:01-05:00,0.2,1,concurrent,solo_full,0.004526563355778279,1.0,-1.9079645122349747
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,,open_ladder,1s,239.325,240.0,0,2026-01-23 10:55:00-05:00,1,0.458,0.752,0.6419213973799125,TP,2026-01-23 10:55:00-05:00,2026-01-23 10:57:54-05:00,0.1,2,concurrent,split_cap,0.006294983730146031,0.0,-1.5898634265262623
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,,open_ladder,1s,240.1574,240.0,0,2026-01-23 11:03:00-05:00,2,0.916,0.736,-0.19650655021834063,MF_FLIP,2026-01-23 11:03:00-05:00,2026-01-23 11:07:01-05:00,0.2,1,concurrent,solo_full,0.007410032539708178,0.0,-1.6627309388953548
2026-01-23,MSFT,UP,ATM,MSFT260123C00465000,,open_ladder,1s,468.9799,465.0,0,2026-01-23 11:17:00-05:00,2,4.41,3.42,-0.22448979591836737,MF_FLIP,2026-01-23 11:17:00-05:00,2026-01-23 11:22:01-05:00,0.2,1,concurrent,solo_full,0.00629852765875194,0.0,-0.9003199938300495
2026-01-29,TSLA,DN,ATM,TSLA260130P00425000,,open_ladder,1s,422.8,425.0,1,2026-01-29 10:30:00-05:00,1,7.52,12.07,0.6050531914893618,TP,2026-01-29 10:30:00-05:00,2026-01-29 10:50:12-05:00,0.2,1,concurrent,solo_full,-0.015672148759025006,11.0,0.38288119523831304
2026-01-29,AMD,DN,ATM,AMD260130P00247500,,open_ladder,1s,247.1,247.5,1,2026-01-29 10:33:00-05:00,1,3.92,6.28,0.6020408163265307,TP,2026-01-29 10:33:00-05:00,2026-01-29 10:50:19-05:00,0.1,2,concurrent,split_cap,-0.01717300977929448,9.0,0.8419183863219979
2026-01-29,TSLA,DN,ATM,TSLA260130P00425000,,open_ladder,1s,421.2496,425.0,1,2026-01-29 11:43:00-05:00,2,8.42,8.28,-0.016627078384798155,MF_FLIP,2026-01-29 11:43:00-05:00,2026-01-29 11:46:00-05:00,0.2,1,concurrent,solo_full,-0.01633568731535462,8.0,-1.3321535562869833
2026-01-29,AMD,DN,ATM,AMD260130P00247500,,open_ladder,1s,247.6044,247.5,1,2026-01-29 12:53:00-05:00,2,3.27,3.17,-0.030581039755351758,MF_FLIP,2026-01-29 12:53:00-05:00,2026-01-29 13:03:00-05:00,0.2,1,concurrent,solo_full,-0.014582049702197564,4.0,1.3263076994358636
2026-01-30,META,DN,ATM,META260130P00720000,,open_ladder,1s,721.085,720.0,0,2026-01-30 10:30:00-05:00,1,3.48,2.548,-0.267816091954023,MF_FLIP,2026-01-30 10:30:03-05:00,2026-01-30 10:35:00-05:00,0.2,1,concurrent,solo_full,-0.007912800305071799,6.0,1.6563983983368347
2026-02-03,MSFT,DN,ATM,MSFT260204P00412500,,open_ladder,1s,412.11,412.5,1,2026-02-03 10:30:00-05:00,1,3.53,3.17,-0.10198300283286121,MF_FLIP,2026-02-03 10:30:00-05:00,2026-02-03 10:40:00-05:00,0.2,1,concurrent,solo_full,-0.012183827286663229,9.0,0.6876423829561349
2026-02-03,AMZN,DN,ATM,AMZN260204P00237500,,open_ladder,1s,237.23,237.5,1,2026-02-03 11:07:00-05:00,1,2.322,2.226,-0.04134366925064603,MF_FLIP,2026-02-03 11:07:00-05:00,2026-02-03 11:11:00-05:00,0.2,1,concurrent,solo_full,-0.010810551865099605,5.0,0.5610354691578598
2026-02-04,AMD,DN,ATM,AMD260206P00207500,,open_ladder,1s,207.6,207.5,2,2026-02-04 10:30:00-05:00,1,4.77,5.63,0.18029350104821806,MF_FLIP,2026-02-04 10:30:00-05:00,2026-02-04 10:40:00-05:00,0.2,1,concurrent,solo_full,-0.00880850028388358,12.0,0.38504194543090886
2026-02-04,NVDA,DN,ATM,NVDA260204P00177500,,open_ladder,1s,176.55,177.5,0,2026-02-04 10:33:00-05:00,1,1.816,2.694,0.48348017621145356,T+30,2026-02-04 10:33:00-05:00,2026-02-04 11:03:00-05:00,0.1,2,concurrent,split_cap,-0.009974207153864989,11.0,0.9784851618879742
2026-02-04,AMD,DN,ATM,AMD260206P00205000,,open_ladder,1s,205.205,205.0,2,2026-02-04 11:03:00-05:00,2,5.13,4.77,-0.07017543859649134,MF_FLIP,2026-02-04 11:03:00-05:00,2026-02-04 11:14:02-05:00,0.2,1,concurrent,solo_full,-0.01405515451374817,8.0,2.757489957569993
2026-02-04,NVDA,DN,ATM,NVDA260204P00175000,,open_ladder,1s,175.335,175.0,0,2026-02-04 11:12:00-05:00,2,1.336,0.992,-0.2574850299401198,MF_FLIP,2026-02-04 11:12:00-05:00,2026-02-04 11:14:00-05:00,0.1,2,concurrent,split_cap,-0.012342282423554396,7.0,0.362208106047397
2026-02-05,AMD,DN,ATM,AMD260206P00195000,,open_ladder,1s,193.815,195.0,1,2026-02-05 10:30:00-05:00,1,5.319999999999999,4.69,-0.11842105263157876,MF_FLIP,2026-02-05 10:30:00-05:00,2026-02-05 10:41:00-05:00,0.2,1,concurrent,solo_full,-0.015323139922723827,7.0,1.202785290008636
2026-02-05,TSLA,DN,ATM,TSLA260206P00387500,,open_ladder,1s,388.1166,387.5,1,2026-02-05 10:34:00-05:00,1,5.73,5.17,-0.0977312390924957,MF_FLIP,2026-02-05 10:34:00-05:00,2026-02-05 10:41:00-05:00,0.1,2,concurrent,split_cap,-0.017007364353885168,8.0,1.4949587999890572
2026-02-06,NVDA,UP,ATM,NVDA260206C00182500,,open_ladder,1s,182.445,182.5,0,2026-02-06 10:30:00-05:00,1,1.436,1.062,-0.26044568245125344,MF_FLIP,2026-02-06 10:30:00-05:00,2026-02-06 10:52:00-05:00,0.2,1,concurrent,solo_full,0.01041806244137744,7.0,-0.8865107817532258
2026-02-09,MSFT,UP,ATM,MSFT260209C00410000,,open_ladder,1s,411.235,410.0,0,2026-02-09 10:56:00-05:00,1,2.226,2.446,0.09883198562443862,MF_FLIP,2026-02-09 10:56:00-05:00,2026-02-09 11:13:00-05:00,0.2,1,concurrent,solo_full,0.006872857306891023,5.0,-0.7005270638280421
2026-02-09,MSFT,UP,ATM,MSFT260209C00412500,,open_ladder,1s,412.0901,412.5,0,2026-02-09 12:07:00-05:00,2,1.048,0.99,-0.055343511450381744,MF_FLIP,2026-02-09 12:07:00-05:00,2026-02-09 12:08:00-05:00,0.2,1,concurrent,solo_full,0.010317733707330579,0.0,-0.6637259220668682
2026-02-10,MSFT,UP,ATM,MSFT260211C00422500,,open_ladder,1s,422.055,422.5,1,2026-02-10 10:45:00-05:00,1,2.946,2.734,-0.0719619823489478,MF_FLIP,2026-02-10 10:45:00-05:00,2026-02-10 11:12:00-05:00,0.2,1,concurrent,solo_full,0.0029462992202886618,8.0,0.15319654873986757
2026-02-10,TSLA,UP,ATM,TSLA260211C00425000,,open_ladder,1s,425.9786,425.0,1,2026-02-10 12:17:00-05:00,1,4.390000000000001,4.42,0.006833712984054552,MF_FLIP,2026-02-10 12:17:00-05:00,2026-02-10 12:29:02-05:00,0.2,1,concurrent,solo_full,0.001595233831979348,3.0,-1.9934842560581034
2026-02-11,AAPL,UP,ATM,AAPL260211C00280000,,open_ladder,1s,279.755,280.0,0,2026-02-11 10:59:00-05:00,1,0.816,0.664,-0.18627450980392146,MF_FLIP,2026-02-11 10:59:00-05:00,2026-02-11 11:01:00-05:00,0.2,1,concurrent,solo_full,0.0012101785831097889,7.0,-0.998293070347927
2026-02-11,MSFT,DN,ATM,MSFT260211P00402500,,open_ladder,1s,402.865,402.5,0,2026-02-11 11:08:00-05:00,1,1.488,1.028,-0.3091397849462365,MF_FLIP,2026-02-11 11:08:00-05:00,2026-02-11 11:13:01-05:00,0.2,1,concurrent,solo_full,-0.0007931575848760808,5.0,-0.8788380278687269
2026-02-12,AMZN,DN,ATM,AMZN260213P00200000,,open_ladder,1s,199.84,200.0,1,2026-02-12 10:43:00-05:00,1,1.794,2.872,0.600891861761427,TP,2026-02-12 10:43:00-05:00,2026-02-12 10:58:33-05:00,0.2,1,concurrent,solo_full,-0.007455138662316507,5.0,2.66402913882198
2026-02-12,AAPL,DN,ATM,AAPL260213P00270000,,open_ladder,1s,269.53,270.0,1,2026-02-12 10:53:00-05:00,1,1.982,3.22,0.6246215943491424,TP,2026-02-12 10:53:00-05:00,2026-02-12 11:00:23-05:00,0.1,2,concurrent,split_cap,-0.007650897226753717,5.0,2.258416418899317
2026-02-12,AMZN,DN,ATM,AMZN260213P00197500,,open_ladder,1s,197.69,197.5,1,2026-02-12 11:05:00-05:00,2,1.862,1.964,0.05477980665950577,MF_FLIP,2026-02-12 11:05:00-05:00,2026-02-12 11:31:00-05:00,0.2,1,concurrent,solo_full,-0.012107667210440543,4.0,2.741928170595444
2026-02-12,AAPL,DN,ATM,AAPL260213P00267500,,open_ladder,1s,267.355,267.5,1,2026-02-12 11:15:00-05:00,2,2.042,2.59,0.26836434867776693,MF_FLIP,2026-02-12 11:15:00-05:00,2026-02-12 11:21:00-05:00,0.1,2,concurrent,split_cap,-0.014290375203915184,2.0,2.157977536611125
2026-02-12,AAPL,DN,ATM,AAPL260213P00265000,,open_ladder,1s,266.17,265.0,1,2026-02-12 11:29:00-05:00,3,1.796,2.158,0.2015590200445434,T+30,2026-02-12 11:29:01-05:00,2026-02-12 11:59:00-05:00,0.1,2,concurrent,split_cap,-0.018042414355627923,8.0,1.6051583113598942
2026-02-12,AMZN,DN,ATM,AMZN260213P00197500,,open_ladder,1s,198.17,197.5,1,2026-02-12 11:53:00-05:00,3,1.764,1.728,-0.020408163265306145,MF_FLIP,2026-02-12 11:53:00-05:00,2026-02-12 11:54:00-05:00,0.1,2,concurrent,split_cap,-0.016345840130505662,13.0,0.4274372189532979
2026-02-12,AAPL,DN,ATM,AAPL260213P00265000,,open_ladder,1s,264.5632,265.0,1,2026-02-12 12:18:00-05:00,4,2.552,2.386,-0.06504702194357359,MF_FLIP,2026-02-12 12:18:00-05:00,2026-02-12 12:29:00-05:00,0.2,1,concurrent,solo_full,-0.017030995106036007,16.0,1.1524689187658015
2026-02-13,NVDA,DN,ATM,NVDA260213P00182500,,open_ladder,1s,183.04,182.5,0,2026-02-13 10:46:00-05:00,1,0.858,1.392,0.6223776223776223,TP,2026-02-13 10:46:00-05:00,2026-02-13 10:49:41-05:00,0.2,1,concurrent,solo_full,-0.00041627814040223754,9.0,-0.740124046944329
2026-02-17,TSLA,DN,ATM,TSLA260218P00407500,,open_ladder,1s,408.36,407.5,1,2026-02-17 11:36:00-05:00,1,4.98,5.109999999999999,0.02610441767068261,MF_FLIP,2026-02-17 11:36:00-05:00,2026-02-17 11:54:01-05:00,0.2,1,concurrent,solo_full,-0.0011798331616204027,8.0,-1.2391323907303555
2026-02-17,TSLA,DN,ATM,TSLA260218P00405000,,open_ladder,1s,405.795,405.0,1,2026-02-17 12:12:00-05:00,2,4.44,4.67,0.051801801801801606,MF_FLIP,2026-02-17 12:12:00-05:00,2026-02-17 12:26:00-05:00,0.2,1,concurrent,solo_full,-0.004054637907540903,7.0,0.7649300702239142
2026-02-17,TSLA,DN,ATM,TSLA260218P00405000,,open_ladder,1s,405.19,405.0,1,2026-02-17 12:50:00-05:00,3,4.97,5.12,0.030181086519114775,MF_FLIP,2026-02-17 12:50:00-05:00,2026-02-17 12:55:01-05:00,0.2,1,concurrent,solo_full,-0.005367410016949736,7.0,1.9215658485937195
2026-02-18,NVDA,UP,ATM,NVDA260218C00190000,,open_ladder,1s,189.85,190.0,0,2026-02-18 10:30:00-05:00,1,0.768,0.682,-0.11197916666666663,MF_FLIP,2026-02-18 10:30:00-05:00,2026-02-18 10:33:00-05:00,0.2,1,concurrent,solo_full,0.010678642714570863,1.0,-0.3346572162666251
2026-02-18,AMZN,UP,ATM,AMZN260218C00207500,,open_ladder,1s,206.61,207.5,0,2026-02-18 10:44:00-05:00,1,0.506,0.312,-0.383399209486166,MF_FLIP,2026-02-18 10:44:00-05:00,2026-02-18 11:03:00-05:00,0.2,1,concurrent,solo_full,0.011759813705921385,1.0,-0.4139855800891666
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,,open_ladder,1s,210.015,210.0,0,2026-02-20 10:47:00-05:00,1,0.772,1.244,0.6113989637305699,TP,2026-02-20 10:47:00-05:00,2026-02-20 10:56:47-05:00,0.2,1,concurrent,solo_full,0.008467274233637134,9.0,-1.3115602287135624
2026-02-20,META,UP,ATM,META260220C00652500,,open_ladder,1s,660.0099,652.5,0,2026-02-20 11:43:00-05:00,1,7.83,8.549999999999999,0.09195402298850563,MF_FLIP,2026-02-20 11:43:00-05:00,2026-02-20 11:56:02-05:00,0.2,1,concurrent,solo_full,0.00977630488815251,9.0,-1.1302843361206858
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,,open_ladder,1s,209.45,210.0,0,2026-02-20 11:46:00-05:00,2,0.40599999999999997,0.394,-0.02955665024630527,MF_FLIP,2026-02-20 11:46:00-05:00,2026-02-20 12:02:01-05:00,0.1,2,concurrent,split_cap,0.010154101077050504,8.0,-1.0547476567608896
2026-02-20,META,UP,ATM,META260220C00652500,,open_ladder,1s,658.33,652.5,0,2026-02-20 12:59:00-05:00,2,6.49,5.23,-0.19414483821263473,MF_FLIP,2026-02-20 12:59:01-05:00,2026-02-20 13:02:00-05:00,0.2,1,concurrent,solo_full,0.007141673570836726,11.0,-0.7252670055497551
2026-02-23,TSLA,DN,ATM,TSLA260223P00402500,,open_ladder,1s,403.14,402.5,0,2026-02-23 10:33:00-05:00,1,1.754,2.064,0.17673888255416204,MF_FLIP,2026-02-23 10:33:00-05:00,2026-02-23 10:48:00-05:00,0.2,1,concurrent,solo_full,-0.008032326417976576,12.0,1.0775432659991324
2026-02-23,MSFT,DN,ATM,MSFT260223P00390000,,open_ladder,1s,389.06,390.0,0,2026-02-23 10:37:00-05:00,1,2.408,2.306,-0.04235880398671088,MF_FLIP,2026-02-23 10:37:02-05:00,2026-02-23 10:39:00-05:00,0.1,2,concurrent,split_cap,-0.00826229077350149,11.0,0.6875620818897566
2026-02-23,TSLA,DN,ATM,TSLA260223P00400000,,open_ladder,1s,400.68,400.0,0,2026-02-23 10:58:00-05:00,2,1.646,2.638,0.6026731470230864,TP,2026-02-23 10:58:00-05:00,2026-02-23 11:07:42-05:00,0.2,1,concurrent,solo_full,-0.012682534207197893,6.0,2.224969864515637
2026-02-23,TSLA,DN,ATM,TSLA260223P00397500,,open_ladder,1s,398.18,397.5,0,2026-02-23 11:14:00-05:00,3,1.884,1.824,-0.031847133757961665,MF_FLIP,2026-02-23 11:14:00-05:00,2026-02-23 11:20:00-05:00,0.2,1,concurrent,solo_full,-0.015407611820167921,4.0,1.8520694143495864
2026-02-24,AMZN,UP,ATM,AMZN260225C00210000,,open_ladder,1s,209.75,210.0,1,2026-02-24 12:17:00-05:00,1,1.494,1.384,-0.07362784471218209,MF_FLIP,2026-02-24 12:17:00-05:00,2026-02-24 12:20:00-05:00,0.2,1,concurrent,solo_full,0.011605094270608296,1.0,-1.3555782230103468
2026-02-25,MSFT,UP,ATM,MSFT260225C00400000,,open_ladder,1s,399.123,400.0,0,2026-02-25 10:30:00-05:00,1,1.24,0.914,-0.26290322580645153,MF_FLIP,2026-02-25 10:30:00-05:00,2026-02-25 10:35:01-05:00,0.2,1,concurrent,solo_full,0.012109246462652212,2.0,-1.1411154046892014
2026-02-26,AMD,DN,ATM,AMD260227P00202500,,open_ladder,1s,203.035,202.5,1,2026-02-26 11:00:00-05:00,1,3.09,2.83,-0.08414239482200636,MF_FLIP,2026-02-26 11:00:00-05:00,2026-02-26 11:15:00-05:00,0.2,1,concurrent,solo_full,-0.014192564718095158,11.0,-0.6279485810727656
2026-02-26,TSLA,DN,ATM,TSLA260227P00407500,,open_ladder,1s,407.38,407.5,1,2026-02-26 11:43:00-05:00,1,3.93,5.17,0.31552162849872767,T+30,2026-02-26 11:43:00-05:00,2026-02-26 12:13:00-05:00,0.2,1,concurrent,solo_full,-0.014549406345293003,7.0,0.731450825056891
2026-02-26,TSLA,DN,ATM,TSLA260227P00405000,,open_ladder,1s,404.89,405.0,1,2026-02-26 12:19:00-05:00,2,4.28,3.82,-0.10747663551401876,MF_FLIP,2026-02-26 12:19:00-05:00,2026-02-26 12:29:00-05:00,0.2,1,concurrent,solo_full,-0.01628495425939136,4.0,0.7638914751494928
2026-02-27,NVDA,DN,ATM,NVDA260227P00180000,,open_ladder,1s,180.375,180.0,0,2026-02-27 11:42:00-05:00,1,0.688,0.602,-0.125,MF_FLIP,2026-02-27 11:42:00-05:00,2026-02-27 11:52:00-05:00,0.2,1,concurrent,solo_full,-0.004891179463611617,7.0,0.23680155984481113
2026-02-27,TSLA,DN,ATM,TSLA260227P00400000,,open_ladder,1s,400.215,400.0,0,2026-02-27 12:20:00-05:00,1,1.526,1.244,-0.1847968545216252,MF_FLIP,2026-02-27 12:20:01-05:00,2026-02-27 12:31:00-05:00,0.2,1,concurrent,solo_full,-0.005564126973705785,4.0,2.311957117431345
2026-03-02,NVDA,UP,ATM,NVDA260304C00185000,,open_ladder,1s,182.635,185.0,2,2026-03-02 11:44:00-05:00,1,1.526,1.584,0.038007863695937116,MF_FLIP,2026-03-02 11:44:01-05:00,2026-03-02 11:57:00-05:00,0.2,1,concurrent,solo_full,0.0006285290970449164,4.0,-1.9999366710922937
2026-03-02,NVDA,UP,ATM,NVDA260302C00185000,,open_ladder,1s,183.365,185.0,0,2026-03-02 12:22:00-05:00,2,0.208,0.17200000000000001,-0.17307692307692302,MF_FLIP,2026-03-02 12:22:01-05:00,2026-03-02 12:27:00-05:00,0.2,1,concurrent,solo_full,0.002568112601860184,4.0,-1.0485064873966299
2026-03-03,NVDA,DN,ATM,NVDA260304P00180000,,open_ladder,1s,178.05,180.0,1,2026-03-03 10:30:00-05:00,1,3.68,3.07,-0.16576086956521752,MF_FLIP,2026-03-03 10:30:00-05:00,2026-03-03 10:32:00-05:00,0.2,1,concurrent,solo_full,-0.02570385475595316,9.0,1.4550531946876395
2026-03-03,TSLA,DN,ATM,TSLA260304P00387500,,open_ladder,1s,387.18,387.5,1,2026-03-03 10:30:00-05:00,1,5.68,5.31,-0.0651408450704225,MF_FLIP,2026-03-03 10:30:00-05:00,2026-03-03 10:58:00-05:00,0.1,2,concurrent,split_cap,-0.02570385475595316,9.0,1.4550531946876395
