timestamp,symbol,price,alpha,cs_alpha_z,event_prob,vol_z,roc_5m
1767372540.0,INTC,39.5200,-1.7064,1.7088,0.3410,-0.9781,-0.001594
1767372540.0,DELL,128.1700,-1.3376,1.7517,0.4222,-0.5160,-0.001013
1767372540.0,IWM,247.5700,-0.9957,-0.6222,0.5592,-0.9916,-0.001130
1767372540.0,GLD,397.8800,-1.0434,-0.5708,0.0002,-0.7185,0.000679
1767372600.0,NVDA,189.4700,-1.6347,-0.7158,0.1402,-0.8030,-0.002002
1767372600.0,AAPL,270.0700,-1.4812,1.5293,0.1958,-0.7981,-0.001147
1767372600.0,META,646.4400,0.5687,-0.6994,0.0237,-1.7210,-0.000976
1767372600.0,PLTR,170.7700,-1.2593,1.5320,0.0021,-0.7841,-0.002337
1767372600.0,TSLA,443.4400,0.6134,-0.7037,0.3499,0.4999,-0.001007
1767372600.0,UNH,338.1850,0.6607,-0.7539,0.6499,-1.3088,-0.003576
1767372600.0,AMZN,225.8500,-1.5781,1.5226,0.5998,-0.0753,-0.000398
1767372600.0,AMD,221.5800,-0.9401,-0.7090,0.3969,-1.2670,-0.002090
1767372600.0,MSTR,159.3900,0.5569,-0.7063,0.6239,-0.6179,0.000691
1767372600.0,COIN,235.1800,-1.9509,1.5133,0.7868,1.0089,-0.001613
1767372600.0,NFLX,91.0839,-1.5553,1.5314,0.1362,-1.4484,-0.001492
1767372600.0,CRWV,80.3700,-0.7031,-0.6999,0.0023,-0.5866,0.000249
1767372600.0,AVGO,349.5950,-0.4378,-0.6830,0.0005,-0.9312,-0.001499
1767372600.0,MSFT,473.4000,-0.6893,-0.6998,0.0083,-0.4502,-0.000486
1767372600.0,HOOD,112.9400,0.6990,-0.7372,0.0528,-0.8455,-0.002473
1767372600.0,MU,307.9199,-0.5135,-0.6896,0.3683,-1.1214,-0.002576
1767372600.0,APP,617.6300,-0.2253,-0.6864,0.3653,-1.1200,-0.001278
1767372600.0,GOOGL,311.0700,-0.4627,0.1663,0.0941,-0.8091,-0.001410
1767372600.0,WMT,112.1700,-0.6312,-0.7123,0.3128,-0.7059,0.000491
1767372600.0,SMCI,31.1450,0.6648,-0.7054,0.4568,-1.4324,0.000643
1767372600.0,ADBE,335.2900,-0.8759,-0.7003,0.5310,-0.3486,-0.000149
1767372600.0,CRM,256.4000,0.3178,-0.6985,0.4394,-0.9039,0.000351
1767372600.0,ORCL,196.2300,0.5050,-0.7068,0.0769,-1.0754,-0.001044
1767372600.0,NKE,63.0500,-1.1751,1.5661,0.0006,-0.5539,-0.001210
1767372600.0,XOM,121.5500,1.3343,1.5299,0.0006,-0.6440,0.000288
1767372600.0,INTC,39.4250,-1.4489,1.3791,0.3363,-0.4257,-0.003161
1767372600.0,DELL,128.0300,-0.8268,1.1030,0.4717,-0.6241,-0.002804
1767372600.0,IWM,247.5000,-1.0831,-0.7105,0.6042,-1.0749,-0.001573
1767372600.0,GLD,397.7100,-1.1143,-0.6554,0.0004,-1.0754,-0.000478
1767372660.0,NVDA,189.5300,-1.3105,-0.5716,0.4142,-0.8992,-0.000580
1767372660.0,AAPL,270.1000,-1.5996,1.9323,0.2412,-1.0514,-0.000185
1767372660.0,META,647.4101,0.5122,-0.5590,0.0528,-0.5823,0.000518
1767372660.0,PLTR,170.8060,-1.3956,1.9369,0.0017,-0.7550,-0.001251
1767372660.0,TSLA,443.3900,0.5539,-0.5616,0.3741,0.1696,0.000068
1767372660.0,UNH,338.0450,0.6025,-0.6170,0.2920,-1.2262,-0.003405
1767372660.0,AMZN,226.0032,0.6422,-0.5758,0.5817,-0.6584,0.001476
1767372660.0,AMD,221.7500,-0.6939,-0.5624,0.3676,-1.0057,-0.000811
1767372660.0,MSTR,159.4000,0.5069,-0.5713,0.6578,-0.7229,0.001791
1767372660.0,COIN,235.0700,0.2823,-0.1979,0.7179,0.8307,-0.001058
1767372660.0,NFLX,91.0901,-1.6565,1.9230,0.0464,-1.3347,-0.001041
1767372660.0,CRWV,80.4500,-0.0806,-0.5517,0.0008,-0.5242,0.000995
1767372660.0,AVGO,349.3600,-2.0722,-0.5649,0.0163,-0.8720,-0.001743
1767372660.0,MSFT,473.7250,-0.6539,-0.5747,0.2075,-0.2460,0.000634
1767372660.0,HOOD,112.8600,0.6391,-0.5966,0.0589,-0.9452,-0.001769
1767372660.0,MU,308.0000,-0.4557,-0.5469,0.3894,-1.0842,-0.002591
1767372660.0,APP,617.9900,-0.2653,-0.5441,0.3814,-1.3617,-0.002170
1767372660.0,GOOGL,311.3100,-0.7436,0.5748,0.2382,-0.7328,0.000257
1767372660.0,WMT,112.1650,-0.5537,-0.5723,0.4836,-0.6759,0.000446
1767372660.0,SMCI,31.1300,0.6067,-0.5652,0.4497,-1.3835,-0.000482
1767372660.0,ADBE,335.2150,-0.7901,-0.5591,0.5250,-0.3698,0.000045
1767372660.0,CRM,256.3675,-0.2461,-0.5572,0.4403,-0.8870,0.000439
1767372660.0,ORCL,196.2300,0.4221,-0.5548,0.0186,-1.0604,-0.001171
1767372660.0,NKE,63.0400,-1.2897,1.9532,0.0007,-1.0542,-0.000186
1767372660.0,XOM,121.5700,1.4504,1.9176,0.0011,-0.6819,0.000576
1767372660.0,INTC,39.3950,-1.5961,1.8065,0.3376,-0.4276,-0.003541
1767372660.0,DELL,128.0250,0.8242,-0.5608,0.4759,-0.6352,-0.002921
1767372660.0,IWM,247.3800,-0.8305,-0.5650,0.5708,-1.1563,-0.001292
1767372660.0,GLD,397.6400,-0.8428,-0.5142,0.0004,-1.1182,-0.000302
1767372720.0,NVDA,189.4500,-1.4271,-0.6954,0.4337,-1.0022,-0.001475
1767372720.0,AAPL,269.8700,-1.4974,1.7798,0.3569,-0.7937,-0.001258
1767372720.0,META,647.2700,0.5613,-0.6803,0.0318,-0.5338,0.000247
1767372720.0,PLTR,170.6308,1.0863,-0.6998,0.0279,-0.7893,-0.002742
1767372720.0,TSLA,442.7785,0.6066,-0.6857,0.3988,0.5144,-0.000658
1767372720.0,UNH,337.6700,0.6463,-0.7342,0.2701,-1.1729,-0.003416
1767372720.0,AMZN,225.8675,0.6893,-0.6958,0.6244,-0.4194,0.001097
1767372720.0,AMD,221.7299,-0.7340,-0.6826,0.3384,-1.0121,-0.001172
1767372720.0,MSTR,159.1100,0.5393,-0.6905,0.6620,-0.4630,0.000692
1767372720.0,COIN,234.7315,-1.1683,1.0206,0.6888,0.4602,-0.003855
1767372720.0,NFLX,91.0600,-1.5468,1.7676,0.3404,-1.2712,-0.001208
1767372720.0,CRWV,80.4600,0.4590,-0.6637,0.0007,-1.8940,0.004714
1767372720.0,AVGO,349.3940,-2.8961,-0.7109,0.3210,-0.9058,-0.001931
1767372720.0,MSFT,473.3400,-0.6988,-0.6932,0.3857,0.2378,0.000127
1767372720.0,HOOD,112.7500,0.6814,-0.7118,0.0424,-0.9058,-0.002742
1767372720.0,MU,307.6360,-2.3567,1.3333,0.4097,-1.0062,-0.002801
1767372720.0,APP,617.3450,-3.9115,0.4211,0.3962,-1.3722,-0.003547
1767372720.0,GOOGL,311.2500,-1.5158,1.1945,0.2452,-0.9365,-0.000738
1767372720.0,WMT,112.1400,-0.5696,-0.6894,0.5922,-0.6714,-0.000089
1767372720.0,SMCI,31.0950,0.6499,-0.6827,0.4112,-1.2513,-0.001926
1767372720.0,ADBE,335.0800,-0.8078,-0.6763,0.5332,-0.4632,0.000388
1767372720.0,CRM,256.1900,-0.4715,-0.6792,0.4596,-0.8198,0.000312
1767372720.0,ORCL,196.1600,-1.4941,0.3099,0.0487,-1.0460,-0.001010
1767372720.0,NKE,63.0500,-1.0840,1.7201,0.0009,-1.0214,0.000159
1767372720.0,XOM,121.5500,1.3641,1.7712,0.0015,-0.6120,0.000494
1767372720.0,INTC,39.3800,-1.5833,1.7566,0.3051,-0.5859,-0.004298
1767372720.0,DELL,127.8944,0.8736,-0.6829,0.4814,-0.8831,-0.004403
1767372720.0,IWM,247.3100,-0.9241,-0.6876,0.5854,-1.2227,-0.000929
1767372720.0,GLD,397.7000,-0.8364,-0.6327,0.0006,-1.3325,0.000327
1767372780.0,NVDA,189.2700,-1.3905,-0.7073,0.4611,-0.8752,-0.002240
1767372780.0,AAPL,269.7300,-1.4024,1.6424,0.4180,-0.7375,-0.001518
1767372780.0,META,646.5450,-1.0421,0.3333,0.0715,-0.0693,-0.000564
1767372780.0,PLTR,170.4329,1.0660,-0.6868,0.0017,-1.0062,-0.004481
1767372780.0,TSLA,442.3700,0.6130,-0.6990,0.4058,0.5409,-0.001771
1767372780.0,UNH,337.5700,0.6267,-0.7243,0.0336,-1.3828,-0.002272
1767372780.0,AMZN,225.5400,0.6666,-0.6795,0.7106,0.4191,-0.000752
1767372780.0,AMD,221.1600,-0.7384,-0.6946,0.3490,-0.2083,-0.002861
1767372780.0,MSTR,158.7300,0.4681,-0.6621,0.6705,-0.6461,-0.003985
1767372780.0,COIN,234.4400,-1.0415,0.8787,0.7073,0.2167,-0.005451
1767372780.0,NFLX,90.9513,-1.4515,1.6340,0.1750,-0.9778,-0.002454
1767372780.0,CRWV,80.2100,0.8381,-0.6706,0.0006,-0.7126,0.000437
1767372780.0,AVGO,348.5150,-2.0706,-0.7115,0.0706,-0.0109,-0.004300
1767372780.0,MSFT,473.0150,-0.7136,-0.7123,0.4331,0.2784,-0.001003
1767372780.0,HOOD,112.5406,0.6837,-0.7212,0.0319,-1.6201,-0.006088
1767372780.0,MU,306.9800,-2.7064,1.6215,0.4165,-0.6650,-0.004508
1767372780.0,APP,616.2450,0.3656,-0.6814,0.4073,-1.2133,-0.004804
1767372780.0,GOOGL,310.8100,-1.9767,1.6159,0.2291,-0.6319,-0.001173
1767372780.0,WMT,112.0510,-0.6218,-0.7120,0.3516,-0.0498,-0.000794
1767372780.0,SMCI,31.0300,0.6558,-0.6966,0.3966,-0.9850,-0.004172
1767372780.0,ADBE,335.0800,-0.7853,-0.6877,0.5373,-0.6907,-0.000567
1767372780.0,CRM,256.0900,-0.3504,-0.6904,0.4680,-0.9735,-0.000936
1767372780.0,ORCL,195.9000,-1.8924,0.5531,0.0177,-0.7297,-0.002292
1767372780.0,NKE,63.0544,-1.1064,1.6444,0.0016,-1.3237,-0.000564
1767372780.0,XOM,121.5450,1.2885,1.6430,0.0011,-0.6425,0.000576
1767372780.0,INTC,39.3613,-1.4834,1.6234,0.3646,-0.7535,-0.005023
1767372780.0,DELL,127.6500,0.8797,-0.6968,0.4934,-0.8895,-0.004329
1767372780.0,IWM,247.1398,-0.9967,-0.7024,0.6229,-1.1337,-0.001697
1767372780.0,GLD,397.5300,-0.4518,-0.6530,0.0006,-1.1992,-0.000427
1767372840.0,NVDA,189.2050,-1.2468,-0.7268,0.4687,-0.9087,-0.002557
1767372840.0,AAPL,269.7150,-1.3841,1.6949,0.4433,-1.0959,-0.002054
1767372840.0,META,646.1451,0.0336,-0.3452,0.1428,-0.0272,-0.001290
1767372840.0,PLTR,170.1300,1.0686,-0.7033,0.0006,-1.0362,-0.006134
1767372840.0,TSLA,442.1600,-2.4541,1.6775,0.4258,-1.8096,-0.004279
1767372840.0,UNH,337.8100,0.6293,-0.7424,0.0328,-0.9062,-0.001301
1767372840.0,AMZN,225.4378,0.7121,-0.7402,0.7484,-0.6368,-0.002433
1767372840.0,AMD,221.0700,-0.8992,-0.7240,0.4458,-0.3229,-0.003516
1767372840.0,MSTR,158.6750,0.5276,-0.7300,0.6943,-1.0640,-0.005702
1767372840.0,COIN,234.4600,-0.4458,0.3952,0.6939,-0.4626,-0.006546
1767372840.0,NFLX,90.9760,-1.0256,1.2718,0.2361,-0.7804,-0.002143
1767372840.0,CRWV,80.2518,0.5942,-0.6953,0.0008,-1.0461,-0.001222
1767372840.0,AVGO,348.1600,-2.0882,-0.7414,0.0653,-0.3994,-0.005570
1767372840.0,MSFT,472.7780,-0.7186,-0.7336,0.3298,-0.3220,-0.002052
1767372840.0,HOOD,112.5100,0.6877,-0.7407,0.0278,-1.4145,-0.005568
1767372840.0,MU,306.6600,-2.6013,1.6785,0.4298,-0.8392,-0.005610
1767372840.0,APP,616.1500,0.3813,-0.7052,0.4173,-1.3275,-0.002881
1767372840.0,GOOGL,310.7501,-1.8934,1.6727,0.2618,-0.6782,-0.001542
1767372840.0,WMT,112.1173,-0.5662,-0.7252,0.3415,0.4160,-0.000381
1767372840.0,SMCI,31.0550,0.6610,-0.7178,0.4183,-0.7912,-0.003689
1767372840.0,ADBE,334.9800,0.7672,-0.7087,0.5318,-1.1073,-0.001877
1767372840.0,CRM,255.8950,-0.3012,-0.7129,0.4594,-1.0092,-0.002086
1767372840.0,ORCL,195.7700,-2.3001,0.9770,0.0061,-0.9075,-0.003208
1767372840.0,NKE,63.0850,0.5705,1.3872,0.0013,-1.1721,0.000238
1767372840.0,XOM,121.5900,1.2550,1.6699,0.0025,-0.9832,0.000288
1767372840.0,INTC,39.3490,-0.7210,0.8881,0.4346,-0.6743,-0.004327
1767372840.0,DELL,127.6249,-0.8896,-0.7212,0.4991,-0.8438,-0.004253
1767372840.0,IWM,247.0899,-0.9581,-0.7249,0.6317,-1.1774,-0.001939
1767372840.0,GLD,397.6102,-0.4387,-0.6738,0.0005,-1.4156,-0.000678
1767372900.0,NVDA,189.2800,-1.1082,-0.6328,0.4183,-0.9068,-0.001003
1767372900.0,AAPL,269.8050,-1.4462,1.9383,0.4236,-0.9226,-0.000981
1767372900.0,META,646.2550,0.5896,-0.6359,0.0627,-0.1715,-0.000286
1767372900.0,PLTR,170.2700,1.0267,-0.6059,0.0004,-0.8740,-0.002928
1767372900.0,TSLA,442.4700,0.1454,-0.2568,0.4399,-1.2399,-0.002187
1767372900.0,UNH,337.7050,0.5971,-0.6563,0.0572,-0.8808,-0.001419
1767372900.0,AMZN,225.6200,0.6756,-0.6500,0.6839,-0.0431,-0.001018
1767372900.0,AMD,221.1800,-0.6954,-0.6252,0.3981,-0.2203,-0.001805
1767372900.0,MSTR,159.4050,0.4558,-0.6309,0.5468,0.6076,0.000094
1767372900.0,COIN,234.8600,-0.9086,0.9418,0.6497,-0.6513,-0.001361
1767372900.0,NFLX,91.1100,1.4261,1.8473,0.2399,0.1669,0.000287
1767372900.0,CRWV,80.6350,0.1984,-0.6076,0.0008,0.3013,0.003297
1767372900.0,AVGO,348.2400,-1.6545,-0.6444,0.0682,-0.1071,-0.003876
1767372900.0,MSFT,473.0300,-0.6724,-0.6365,0.3944,0.0843,-0.000782
1767372900.0,HOOD,112.6932,0.6511,-0.6505,0.1468,-0.6448,-0.002185
1767372900.0,MU,306.8800,-2.5399,1.9163,0.4180,-0.4589,-0.003377
1767372900.0,APP,616.9000,0.3228,-0.6064,0.3956,-0.9614,-0.001182
1767372900.0,GOOGL,310.8600,0.3398,-0.3071,0.2415,-0.5844,-0.000675
1767372900.0,WMT,112.1500,-0.5494,-0.6431,0.4146,0.4945,-0.000178
1767372900.0,SMCI,31.0950,0.6167,-0.6211,0.3618,-0.4078,-0.001605
1767372900.0,ADBE,335.1100,0.7048,-0.6156,0.5153,-1.0992,-0.000537
1767372900.0,CRM,256.1000,0.7664,-0.6143,0.3990,-0.6821,-0.001170
1767372900.0,ORCL,195.9600,-2.4485,1.4357,0.0041,-0.3209,-0.001376
1767372900.0,NKE,63.1100,1.0568,1.8586,0.0015,-1.1826,0.000952
1767372900.0,XOM,121.5300,1.3561,1.9448,0.1202,-0.5862,-0.000165
1767372900.0,INTC,39.3525,-0.3210,0.5867,0.3769,-1.1175,-0.001839
1767372900.0,DELL,127.6200,-0.8488,-0.6251,0.4612,-0.7427,-0.003202
1767372900.0,IWM,247.1900,-0.7948,-0.6296,0.6108,-0.8074,-0.001253
1767372900.0,GLD,397.5300,-0.6450,-0.5745,0.0008,-1.4543,-0.000453
1767372960.0,NVDA,189.2300,-0.9183,-0.4534,0.4220,-0.9871,-0.001583
1767372960.0,AAPL,269.7000,-1.7815,2.8547,0.5089,-0.9613,-0.001481
1767372960.0,META,646.3500,0.5260,-0.4678,0.2276,-1.4051,-0.001637
1767372960.0,PLTR,169.9600,0.9910,-0.4705,0.0048,-0.8383,-0.004953
1767372960.0,TSLA,441.8150,0.5642,-0.4811,0.5517,-0.9787,-0.003552
1767372960.0,UNH,337.4300,0.5217,-0.4800,0.0370,-0.7728,-0.001819
1767372960.0,AMZN,225.6300,0.6016,-0.4734,0.6888,-0.4095,-0.001651
1767372960.0,AMD,221.2400,-0.5644,-0.4445,0.3749,-0.3709,-0.002300
1767372960.0,MSTR,159.3500,0.3898,-0.4588,0.6377,0.5583,-0.000314
1767372960.0,COIN,234.6000,-1.1357,1.5718,0.6732,-0.5273,-0.001999
1767372960.0,NFLX,91.0500,-0.9144,-0.4514,0.5664,0.3189,-0.000440
1767372960.0,CRWV,80.5550,0.4512,-0.4217,0.0006,0.3745,0.001305
1767372960.0,AVGO,347.9200,-1.6779,-0.4821,0.1086,-0.1060,-0.004122
1767372960.0,MSFT,473.1800,-0.5966,-0.4582,0.4635,-0.4017,-0.001150
1767372960.0,HOOD,112.7000,0.5693,-0.4653,0.1262,-0.6224,-0.001418
1767372960.0,MU,306.6338,-0.8096,0.7989,0.4914,-0.6210,-0.004436
1767372960.0,APP,616.0475,0.2797,-0.4334,0.4340,-0.9453,-0.003143
1767372960.0,GOOGL,310.7650,0.5949,-0.4404,0.3940,-0.9057,-0.001751
1767372960.0,WMT,112.1499,-0.4080,-0.4570,0.5686,0.4555,-0.000135
1767372960.0,SMCI,31.0900,0.5420,-0.4410,0.3471,-0.4022,-0.001285
1767372960.0,ADBE,335.1150,0.6096,-0.4369,0.5248,-1.0625,-0.000298
1767372960.0,CRM,256.1200,-0.8383,-0.4474,0.4956,-0.6478,-0.000965
1767372960.0,ORCL,195.9900,-0.2385,0.1358,0.1491,-0.2859,-0.001223
1767372960.0,NKE,63.0900,0.6422,2.2128,0.0014,-1.0722,0.000793
1767372960.0,XOM,121.5350,1.6826,2.8451,0.5110,-0.6265,-0.000288
1767372960.0,INTC,39.2700,0.7505,-0.4535,0.3917,-0.6517,-0.003173
1767372960.0,DELL,127.4550,-0.7866,-0.4593,0.4952,-0.7749,-0.004452
1767372960.0,IWM,247.1800,-0.8370,-0.4595,0.6557,-0.8164,-0.000808
1767372960.0,GLD,397.5750,-0.6766,-0.3826,0.0006,-1.3612,-0.000163
1767373020.0,NVDA,189.2500,-0.9209,-0.4504,0.4386,-0.9185,-0.001056
1767373020.0,AAPL,269.8100,-1.5753,2.4324,0.4978,-1.0123,-0.000222
1767373020.0,META,646.8350,0.3841,-0.3585,0.1074,-0.8956,-0.000672
1767373020.0,PLTR,170.1900,0.9885,-0.4665,0.0453,-0.1703,-0.002583
1767373020.0,TSLA,441.9200,0.5391,-0.4552,0.5079,-0.9709,-0.001939
1767373020.0,UNH,337.2350,0.5182,-0.4730,0.0336,-0.9564,-0.001288
1767373020.0,AMZN,225.5150,0.5988,-0.4675,0.7200,-0.4220,-0.001561
1767373020.0,AMD,221.4600,-0.5050,-0.4390,0.3814,-0.0727,-0.001217
1767373020.0,MSTR,159.1400,0.3867,-0.4531,0.6565,0.4369,0.000189
1767373020.0,COIN,234.7725,-0.2773,0.6018,0.6729,-0.6577,0.000175
1767373020.0,NFLX,91.1050,-0.9123,-0.4484,0.5458,0.3965,0.000494
1767373020.0,CRWV,80.8132,-0.4362,-0.4346,0.0031,0.6797,0.004390
1767373020.0,AVGO,348.0259,-1.5415,-0.4748,0.0868,0.0019,-0.003916
1767373020.0,MSFT,473.1008,-0.5829,-0.4453,0.4413,-0.8048,-0.000505
1767373020.0,HOOD,112.7350,0.5622,-0.4550,0.0921,-0.6699,-0.000133
1767373020.0,MU,306.6000,-2.5282,2.4191,0.4962,-0.5597,-0.003368
1767373020.0,APP,617.5020,0.2664,-0.4277,0.4018,-0.2720,0.000254
1767373020.0,GOOGL,310.8900,0.5792,-0.4396,0.3571,-0.7220,-0.001157
1767373020.0,WMT,112.1650,-0.3938,-0.4531,0.6225,0.3735,0.000223
1767373020.0,SMCI,31.0850,0.5377,-0.4369,0.3531,-0.4966,-0.000322
1767373020.0,ADBE,334.6000,0.3891,-0.2041,0.5615,-0.5312,-0.001432
1767373020.0,CRM,255.9800,-1.1086,-0.4463,0.5015,-0.6625,-0.000820
1767373020.0,ORCL,195.9600,0.4753,-0.4509,0.2065,-0.2843,-0.001020
1767373020.0,NKE,63.1100,1.4871,2.5236,0.0100,-1.0247,0.000952
1767373020.0,XOM,121.5550,1.4875,2.4321,0.5293,-0.5881,0.000041
1767373020.0,INTC,39.2950,0.7457,-0.4468,0.4231,-0.4311,-0.002158
1767373020.0,DELL,127.5260,-0.7741,-0.4414,0.4514,-0.4416,-0.002881
1767373020.0,IWM,247.1300,-0.7478,-0.4522,0.6698,-0.8029,-0.000728
1767373020.0,GLD,397.5000,-0.5919,-0.3886,0.0004,-1.3360,-0.000503
1767373080.0,NVDA,189.3199,-0.9981,-0.5704,0.4817,-1.0772,0.000264
1767373080.0,AAPL,269.8275,-1.4107,2.0922,0.4847,-1.1568,0.000361
1767373080.0,META,647.2700,-0.7368,0.3322,0.0417,-1.3143,0.001121
1767373080.0,PLTR,170.4800,1.0271,-0.5761,0.1562,0.1989,0.000276
1767373080.0,TSLA,442.3200,0.5817,-0.5699,0.4814,-0.6954,-0.000113
1767373080.0,UNH,337.5900,0.5764,-0.6015,0.7744,-0.4487,0.000059
1767373080.0,AMZN,225.5700,0.6411,-0.5803,0.6925,-1.1987,0.000133
1767373080.0,AMD,221.1800,-0.5983,-0.5603,0.4130,-0.9275,0.000090
1767373080.0,MSTR,159.4800,1.8922,1.2608,0.6788,0.0955,0.004725
1767373080.0,COIN,234.9800,0.0208,0.2160,0.6418,-1.0089,0.002303
1767373080.0,NFLX,91.1400,-0.9521,-0.5601,0.5299,-0.6455,0.002075
1767373080.0,CRWV,80.8900,-2.6294,-0.5927,0.8243,-0.5331,0.008478
1767373080.0,AVGO,348.3350,-1.1772,-0.5791,0.0652,-0.7254,-0.000516
1767373080.0,MSFT,473.3200,-0.6187,-0.5661,0.5461,-1.0701,0.000645
1767373080.0,HOOD,112.8300,0.6108,-0.5745,0.5687,-1.2653,0.002572
1767373080.0,MU,306.8072,-2.2777,2.0778,0.4870,-0.8705,-0.000563
1767373080.0,APP,618.2750,0.3044,-0.5443,0.3832,-0.6317,0.003294
1767373080.0,GOOGL,311.1700,0.6134,-0.5598,0.3526,-1.1112,0.001158
1767373080.0,WMT,112.1800,-0.4750,-0.5735,0.6222,-0.9033,0.001151
1767373080.0,SMCI,31.0950,-2.1268,1.7240,0.3386,-1.1443,0.002095
1767373080.0,ADBE,334.9900,0.6156,-0.5573,0.5213,-0.0889,-0.000269
1767373080.0,CRM,256.0700,-1.2187,-0.5649,0.4971,-0.6222,-0.000078
1767373080.0,ORCL,196.1050,-0.5278,-0.5736,0.2391,-0.6498,0.001046
1767373080.0,NKE,63.1900,1.2200,2.1095,0.4789,-0.5801,0.002151
1767373080.0,XOM,121.5000,1.3276,2.0926,0.5619,-0.3132,-0.000370
1767373080.0,INTC,39.3465,0.7893,-0.5621,0.4076,-0.0869,-0.000376
1767373080.0,DELL,127.6900,-0.8147,-0.5514,0.4110,-0.5018,0.000313
1767373080.0,IWM,247.2200,-0.9217,-0.5742,0.6416,-0.9427,0.000325
1767373080.0,GLD,397.5200,-0.4285,-0.5132,0.0006,-1.4240,-0.000025
1767373140.0,NVDA,189.2000,-1.1184,-0.6727,0.5155,-0.9389,-0.000026
1767373140.0,AAPL,269.6750,-1.2347,1.7178,0.5050,-0.8993,-0.000148
1767373140.0,META,646.8500,-2.2532,1.3330,0.7159,-1.2320,0.001091
1767373140.0,PLTR,170.3584,1.0665,-0.6758,0.4049,-0.2240,0.001343
1767373140.0,TSLA,441.8500,0.6173,-0.6663,0.5048,-0.4084,-0.000701
1767373140.0,UNH,337.7145,0.6113,-0.6949,0.7764,-0.5737,-0.000283
1767373140.0,AMZN,225.5700,0.6785,-0.6769,0.7022,-1.2914,0.000586
1767373140.0,AMD,221.0000,-0.8272,-0.6680,0.4746,-0.8033,-0.000317
1767373140.0,MSTR,159.2300,2.4927,1.7114,0.7210,0.3481,0.003498
1767373140.0,COIN,234.8794,-1.1818,1.1449,0.6574,-0.8522,0.001789
1767373140.0,NFLX,91.1050,-0.9931,-0.6625,0.5446,-0.3521,0.001418
1767373140.0,CRWV,80.9475,-2.1502,-0.6864,0.7620,-0.5521,0.008669
1767373140.0,AVGO,347.7200,-1.5395,-0.6906,0.1075,-0.1700,-0.001264
1767373140.0,MSFT,472.9900,-0.6376,-0.6655,0.5723,-0.7562,0.000448
1767373140.0,HOOD,112.7539,0.4132,-0.4477,0.2952,-1.0885,0.002168
1767373140.0,MU,306.6400,-2.0050,1.7070,0.4883,-0.9803,-0.000065
1767373140.0,APP,618.9900,0.3347,-0.6428,0.3766,-0.6967,0.004609
1767373140.0,GOOGL,310.9500,0.6604,-0.6667,0.4828,-0.8454,0.000643
1767373140.0,WMT,112.1550,2.0987,-0.3216,0.6546,-0.9631,0.000336
1767373140.0,SMCI,31.0350,-2.2334,1.7054,0.2866,-0.5908,-0.000644
1767373140.0,ADBE,334.8769,0.6353,-0.6602,0.5726,-0.0826,-0.000308
1767373140.0,CRM,256.1050,-0.3812,-0.6590,0.4659,-0.7769,0.000821
1767373140.0,ORCL,195.9650,-0.5633,-0.6705,0.2925,-0.6060,0.000996
1767373140.0,NKE,63.1800,1.0368,1.7259,0.5798,-0.4461,0.001506
1767373140.0,XOM,121.5100,-1.1445,1.7084,0.5284,-0.5938,-0.000658
1767373140.0,INTC,39.3250,0.1760,0.0173,0.4127,-0.0647,-0.000610
1767373140.0,DELL,127.5450,-0.8603,-0.6574,0.4307,-0.2631,-0.000626
1767373140.0,IWM,247.1600,-0.9041,-0.6717,0.6870,-0.8988,0.000284
1767373140.0,GLD,397.6500,-0.5657,-0.6137,0.0006,-1.2820,0.000100
1767373200.0,NVDA,189.1550,-0.7313,-0.6355,0.5543,-0.9732,-0.000660
1767373200.0,AAPL,269.6800,-1.2224,1.7646,0.4838,-0.9670,-0.000463
1767373200.0,META,646.9650,-2.4938,1.7511,0.6695,-1.1820,0.001099
1767373200.0,PLTR,170.3600,1.0428,-0.6373,0.6151,-0.2761,0.000529
1767373200.0,TSLA,442.1900,-1.9814,1.4853,0.4995,-0.3611,-0.000633
1767373200.0,UNH,337.8701,0.5839,-0.6557,0.6716,-0.5315,0.000489
1767373200.0,AMZN,225.5200,0.6597,-0.6432,0.7127,-1.5351,-0.000443
1767373200.0,AMD,220.9001,-0.5136,-0.6304,0.3991,-0.8505,-0.001265
1767373200.0,MSTR,159.2800,2.2985,1.7647,0.7185,-1.1128,-0.000784
1767373200.0,COIN,235.1639,0.9282,-0.6252,0.2603,-1.0672,0.001294
1767373200.0,NFLX,91.0950,-0.9736,-0.6292,0.5166,-1.3029,-0.000165
1767373200.0,CRWV,80.8489,-1.6527,-0.6551,0.5461,-1.1565,0.002653
1767373200.0,AVGO,347.9400,-0.9301,-0.6465,0.7513,-0.0204,-0.000861
1767373200.0,MSFT,473.0900,-0.6077,-0.6271,0.4939,-0.9393,0.000127
1767373200.0,HOOD,112.9285,0.5843,-0.6080,0.0987,-1.0792,0.002088
1767373200.0,MU,306.6000,-1.9092,1.7479,0.4624,-1.0779,-0.000912
1767373200.0,APP,619.7200,0.3120,-0.6135,0.3392,-0.6819,0.004571
1767373200.0,GOOGL,311.2550,0.6332,-0.6260,0.4600,-0.6203,0.001271
1767373200.0,WMT,112.1800,-0.4385,-0.6393,0.6525,-0.9732,0.000267
1767373200.0,SMCI,31.0001,-0.2777,0.1171,0.1205,-0.8544,-0.003052
1767373200.0,ADBE,335.0800,0.5855,-0.6180,0.5186,-0.0254,-0.000090
