date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,size_frac,n_concurrent,position_sizing,size_reason,regime_qqq_fp,regime_vix_rev,regime_vixy_z
2026-01-23,MSFT,UP,ATM,MSFT260123C00452500,,open_lock,1s,464.84,452.5,0,2026-01-23 10:40:00-05:00,1,13.3,15.39,0.15714285714285703,T+30,2026-01-23 10:40:07-05:00,2026-01-23 11:10:00-05:00,0.25,1,concurrent,solo_full,0.004526563355778279,1.0,-1.9079645122349747
2026-01-23,AMZN,UP,ATM,AMZN260123C00235000,,open_lock,1s,239.325,235.0,0,2026-01-23 10:55:00-05:00,1,4.24,4.34,0.023584905660377187,T+30,2026-01-23 10:55:00-05:00,2026-01-23 11:25:00-05:00,0.125,2,concurrent,split_cap,0.006294983730146031,0.0,-1.5898634265262623
2026-01-23,MSFT,UP,ATM,MSFT260123C00452500,,open_lock,1s,468.9799,452.5,0,2026-01-23 11:17:00-05:00,2,16.4,15.719999999999999,-0.04146341463414638,T+30,2026-01-23 11:17:04-05:00,2026-01-23 11:47:04-05:00,0.125,2,concurrent,split_cap,0.00629852765875194,0.0,-0.9003199938300495
2026-01-23,AMZN,UP,ATM,AMZN260123C00235000,,open_lock,1s,239.885,235.0,0,2026-01-23 11:44:00-05:00,2,5.069999999999999,4.87,-0.03944773175542393,T+30,2026-01-23 11:44:04-05:00,2026-01-23 12:14:24-05:00,0.125,2,concurrent,split_cap,0.006161603144431371,1.0,0.3110793863827439
2026-01-23,MSFT,UP,ATM,MSFT260123C00452500,,open_lock,1s,470.08,452.5,0,2026-01-23 13:11:00-05:00,3,17.349999999999998,16.759999999999998,-0.03400576368876085,T+30,2026-01-23 13:11:00-05:00,2026-01-23 13:41:00-05:00,0.25,1,concurrent,solo_full,0.0035117110731661683,3.0,0.5251715784113348
2026-01-29,TSLA,DN,ATM,TSLA260130P00437500,,open_lock,1s,422.8,437.5,1,2026-01-29 10:30:00-05:00,1,16.330000000000002,20.49,0.2547458665033677,T+30,2026-01-29 10:30:00-05:00,2026-01-29 11:00:00-05:00,0.25,1,concurrent,solo_full,-0.015672148759025006,11.0,0.38288119523831304
2026-01-29,AMD,DN,ATM,AMD260130P00255000,,open_lock,1s,247.1,255.0,1,2026-01-29 10:33:00-05:00,1,8.7,13.22,0.5195402298850578,T+30,2026-01-29 10:33:00-05:00,2026-01-29 11:03:00-05:00,0.125,2,concurrent,split_cap,-0.01717300977929448,9.0,0.8419183863219979
2026-01-29,TSLA,DN,ATM,TSLA260130P00437500,,open_lock,1s,421.2496,437.5,1,2026-01-29 11:43:00-05:00,2,18.09,15.49,-0.14372581536760642,T+30,2026-01-29 11:43:00-05:00,2026-01-29 12:13:00-05:00,0.25,1,concurrent,solo_full,-0.01633568731535462,8.0,-1.3321535562869833
2026-01-29,TSLA,DN,ATM,TSLA260130P00437500,,open_lock,1s,421.915,437.5,1,2026-01-29 12:45:00-05:00,3,15.85,17.009999999999998,0.07318611987381685,T+30,2026-01-29 12:45:00-05:00,2026-01-29 13:15:01-05:00,0.25,1,concurrent,solo_full,-0.012575635496153148,3.0,0.13656363068881291
2026-01-29,AMD,DN,ATM,AMD260130P00255000,,open_lock,1s,247.6044,255.0,1,2026-01-29 12:53:00-05:00,2,8.16,8.03,-0.015931372549019662,T+30,2026-01-29 12:53:00-05:00,2026-01-29 13:23:00-05:00,0.125,2,concurrent,split_cap,-0.014582049702197564,4.0,1.3263076994358636
2026-01-29,AMD,DN,ATM,AMD260130P00255000,,open_lock,1s,247.5,255.0,1,2026-01-29 13:37:00-05:00,3,8.370000000000001,7.63,-0.08841099163679822,T+30,2026-01-29 13:37:02-05:00,2026-01-29 14:07:00-05:00,0.25,1,concurrent,solo_full,-0.010774602271829692,2.0,-1.7160170915013973
2026-01-29,TSLA,DN,ATM,TSLA260130P00437500,,open_lock,1s,420.36,437.5,1,2026-01-29 14:00:00-05:00,4,17.46,17.57,0.006300114547537206,T+30,2026-01-29 14:00:00-05:00,2026-01-29 14:30:00-05:00,0.125,2,concurrent,split_cap,-0.011659320346935842,5.0,-0.08796159648413222
2026-01-30,META,DN,ATM,META260130P00727500,,open_lock,1s,721.085,727.5,0,2026-01-30 10:30:00-05:00,1,8.24,10.469999999999999,0.270631067961165,T+30,2026-01-30 10:30:00-05:00,2026-01-30 11:00:00-05:00,0.25,1,concurrent,solo_full,-0.007912800305071799,6.0,1.6563983983368347
2026-01-30,META,DN,ATM,META260130P00727500,,open_lock,1s,719.56,727.5,0,2026-01-30 12:22:00-05:00,2,9.57,8.99,-0.06060606060606066,T+30,2026-01-30 12:22:00-05:00,2026-01-30 12:52:00-05:00,0.25,1,concurrent,solo_full,-0.00873903648150498,2.0,-0.5419554924136668
2026-01-30,META,DN,ATM,META260130P00727500,,open_lock,1s,717.765,727.5,0,2026-01-30 12:59:00-05:00,3,9.879999999999999,9.93,0.005060728744939347,T+30,2026-01-30 12:59:00-05:00,2026-01-30 13:29:01-05:00,0.25,1,concurrent,solo_full,-0.011710308885216736,6.0,0.2665369910852125
