date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,size_frac,n_concurrent,position_sizing,size_reason,regime_qqq_fp,regime_vix_rev,regime_vixy_z
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,TSLA260109C00445000,day_lock,1s,444.62,445.0,,2026-01-09 11:56:00-05:00,1,1.244,1.336,0.07395498392282973,T+30,2026-01-09 11:56:00-05:00,2026-01-09 12:26:02-05:00,0.15,1,concurrent,solo_full,0.009437003368631514,0.0,-2.3408387765018155
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,TSLA260109C00445000,day_lock,1s,444.9586,445.0,,2026-01-09 12:33:00-05:00,2,1.106,1.774,0.6039783001808317,TP,2026-01-09 12:33:00-05:00,2026-01-09 12:41:13-05:00,0.15,1,concurrent,solo_full,0.009525651564237902,0.0,0.060179576218796146
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,TSLA260109C00445000,day_lock,1s,446.705,445.0,,2026-01-09 12:52:00-05:00,3,2.394,3.86,0.6123642439431911,TP,2026-01-09 12:52:00-05:00,2026-01-09 13:06:52-05:00,0.15,1,concurrent,solo_full,0.009509533710491347,0.0,0.19375436997284068
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,TSLA260109C00445000,day_lock,1s,448.275,445.0,,2026-01-09 13:13:00-05:00,4,3.73,3.03,-0.18766756032171583,T+30,2026-01-09 13:13:01-05:00,2026-01-09 13:43:03-05:00,0.15,1,concurrent,solo_full,0.008526344631949012,0.0,1.4643709069960196
2026-01-14,TSLA,DN,ATM,TSLA260116P00437500,TSLA260116P00437500,day_lock,1s,437.515,437.5,,2026-01-14 10:43:00-05:00,1,5.38,5.92,0.1003717472118959,T+30,2026-01-14 10:43:00-05:00,2026-01-14 11:13:00-05:00,0.15,1,concurrent,solo_full,-0.01326290067557856,6.0,1.1729861003136912
2026-01-14,META,DN,ATM,META260116P00630000,META260116P00630000,day_lock,1s,618.2599,630.0,,2026-01-14 10:50:00-05:00,1,13.83,11.68,-0.15545914678235717,T+30,2026-01-14 10:50:00-05:00,2026-01-14 11:20:03-05:00,0.075,2,concurrent,split_cap,-0.016003066455847814,4.0,0.9717114239353104
2026-01-14,TSLA,DN,ATM,TSLA260116P00437500,TSLA260116P00437500,day_lock,1s,436.1199,437.5,,2026-01-14 11:45:00-05:00,2,6.23,6.46,0.036918138041733384,T+30,2026-01-14 11:45:00-05:00,2026-01-14 12:15:00-05:00,0.15,1,concurrent,solo_full,-0.015284365866513383,1.0,0.5124478253718064
2026-01-15,NVDA,UP,ATM,NVDA260116C00187500,NVDA260116C00187500,day_lock,1s,187.985,187.5,,2026-01-15 10:38:00-05:00,1,2.046,1.742,-0.1485826001955034,T+30,2026-01-15 10:38:00-05:00,2026-01-15 11:08:00-05:00,0.15,1,concurrent,solo_full,0.010409101912369989,2.0,1.5832437358347953
2026-01-15,AMD,UP,ATM,AMD260116C00237500,AMD260116C00237500,day_lock,1s,236.2501,237.5,,2026-01-15 10:56:00-05:00,1,2.646,2.782,0.05139833711262298,T+30,2026-01-15 10:56:00-05:00,2026-01-15 11:26:01-05:00,0.075,2,concurrent,split_cap,0.008069555394174088,4.0,0.848380060201713
2026-01-15,AMD,UP,ATM,AMD260116C00237500,AMD260116C00237500,day_lock,1s,236.97,237.5,,2026-01-15 12:00:00-05:00,2,2.63,2.39,-0.09125475285171092,T+30,2026-01-15 12:00:00-05:00,2026-01-15 12:30:00-05:00,0.15,1,concurrent,solo_full,0.011345114177358173,0.0,-0.11161802141950812
2026-01-16,AMD,UP,ATM,AMD260116C00232500,AMD260116C00232500,day_lock,1s,233.1,232.5,,2026-01-16 12:23:00-05:00,1,1.29,2.094,0.6232558139534883,TP,2026-01-16 12:23:00-05:00,2026-01-16 12:28:08-05:00,0.15,1,concurrent,solo_full,0.0001930315606601951,3.0,-0.07420655400231077
2026-01-21,AMD,UP,ATM,AMD260123C00250000,AMD260123C00250000,day_lock,1s,247.9233,250.0,,2026-01-21 10:30:00-05:00,1,3.98,6.37,0.6005025125628141,TP,2026-01-21 10:30:00-05:00,2026-01-21 10:42:16-05:00,0.15,1,concurrent,solo_full,0.010015788434971418,8.0,-1.1425478720893087
2026-01-21,TSLA,UP,ATM,TSLA260123C00427500,TSLA260123C00427500,day_lock,1s,428.02,427.5,,2026-01-21 10:37:00-05:00,1,6.08,5.92,-0.02631578947368418,T+30,2026-01-21 10:37:00-05:00,2026-01-21 11:07:01-05:00,0.075,2,concurrent,split_cap,0.011857772514966225,8.0,-1.0212153370683588
2026-01-21,AMD,UP,ATM,AMD260123C00250000,AMD260123C00250000,day_lock,1s,251.8,250.0,,2026-01-21 11:19:00-05:00,2,6.77,5.69,-0.1595273264401772,T+30,2026-01-21 11:19:00-05:00,2026-01-21 11:49:00-05:00,0.15,1,concurrent,solo_full,0.012581409117821352,9.0,1.000208246375212
2026-01-22,META,UP,ATM,META260123C00640000,META260123C00640000,day_lock,1s,635.58,640.0,,2026-01-22 10:31:00-05:00,1,3.37,3.07,-0.08902077151335319,T+30,2026-01-22 10:31:00-05:00,2026-01-22 11:01:02-05:00,0.15,1,concurrent,solo_full,0.004366032591053504,4.0,-1.4210571724824128
2026-01-22,AMD,UP,ATM,AMD260123C00255000,AMD260123C00255000,day_lock,1s,255.34,255.0,,2026-01-22 11:49:00-05:00,1,3.43,3.36,-0.020408163265306256,T+30,2026-01-22 11:49:00-05:00,2026-01-22 12:19:03-05:00,0.15,1,concurrent,solo_full,0.008521067324547271,1.0,-0.22940947895049477
2026-01-23,MSFT,UP,ATM,MSFT260123C00467500,MSFT260123C00467500,day_lock,1s,464.84,467.5,,2026-01-23 10:40:00-05:00,1,1.178,1.8860000000000001,0.6010186757215621,TP,2026-01-23 10:40:01-05:00,2026-01-23 10:57:55-05:00,0.15,1,concurrent,solo_full,0.004526563355778279,1.0,-1.9079645122349747
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,AMZN260123C00240000,day_lock,1s,239.325,240.0,,2026-01-23 10:55:00-05:00,1,0.458,0.752,0.6419213973799125,TP,2026-01-23 10:55:00-05:00,2026-01-23 10:57:54-05:00,0.075,2,concurrent,split_cap,0.006294983730146031,0.0,-1.5898634265262623
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,AMZN260123C00240000,day_lock,1s,240.1574,240.0,,2026-01-23 11:03:00-05:00,2,0.916,0.364,-0.6026200873362446,SL,2026-01-23 11:03:00-05:00,2026-01-23 11:23:56-05:00,0.15,1,concurrent,solo_full,0.007410032539708178,0.0,-1.6627309388953548
2026-01-23,MSFT,UP,ATM,MSFT260123C00467500,MSFT260123C00467500,day_lock,1s,468.9799,467.5,,2026-01-23 11:17:00-05:00,2,2.614,1.04,-0.6021423106350421,SL,2026-01-23 11:17:00-05:00,2026-01-23 11:32:07-05:00,0.075,2,concurrent,split_cap,0.00629852765875194,0.0,-0.9003199938300495
2026-01-29,TSLA,DN,ATM,TSLA260130P00417500,TSLA260130P00417500,day_lock,1s,422.8,417.5,,2026-01-29 10:30:00-05:00,1,3.99,6.42,0.6090225563909772,TP,2026-01-29 10:30:00-05:00,2026-01-29 10:48:52-05:00,0.15,1,concurrent,solo_full,-0.015672148759025006,11.0,0.38288119523831304
2026-01-29,AMD,DN,ATM,AMD260130P00250000,AMD260130P00250000,day_lock,1s,247.1,250.0,,2026-01-29 10:33:00-05:00,1,5.27,8.44,0.6015180265654649,TP,2026-01-29 10:33:00-05:00,2026-01-29 10:51:06-05:00,0.075,2,concurrent,split_cap,-0.01717300977929448,9.0,0.8419183863219979
2026-01-29,TSLA,DN,ATM,TSLA260130P00417500,TSLA260130P00417500,day_lock,1s,415.75,417.5,,2026-01-29 10:55:00-05:00,2,7.33,4.02,-0.45156889495225105,T+30,2026-01-29 10:55:00-05:00,2026-01-29 11:25:00-05:00,0.15,1,concurrent,solo_full,-0.021707189914213942,5.0,0.7743105164238919
2026-01-29,AMD,DN,ATM,AMD260130P00250000,AMD260130P00250000,day_lock,1s,247.6044,250.0,,2026-01-29 12:53:00-05:00,2,4.62,4.47,-0.032467532467532534,T+30,2026-01-29 12:53:00-05:00,2026-01-29 13:23:00-05:00,0.15,1,concurrent,solo_full,-0.014582049702197564,4.0,1.3263076994358636
2026-01-30,META,DN,ATM,META260130P00717500,META260130P00717500,day_lock,1s,721.085,717.5,,2026-01-30 10:30:00-05:00,1,2.334,3.74,0.6023993144815767,TP,2026-01-30 10:30:00-05:00,2026-01-30 10:57:22-05:00,0.15,1,concurrent,solo_full,-0.007912800305071799,6.0,1.6563983983368347
2026-01-30,META,DN,ATM,META260130P00717500,META260130P00717500,day_lock,1s,718.25,717.5,,2026-01-30 11:03:00-05:00,2,3.31,2.376,-0.2821752265861027,T+30,2026-01-30 11:03:00-05:00,2026-01-30 11:33:00-05:00,0.15,1,concurrent,solo_full,-0.005402313461293939,3.0,0.5379155362381536
2026-02-03,MSFT,DN,ATM,MSFT260204P00412500,MSFT260204P00412500,day_lock,1s,412.11,412.5,,2026-02-03 10:30:00-05:00,1,3.53,2.742,-0.22322946175637393,T+30,2026-02-03 10:30:00-05:00,2026-02-03 11:00:00-05:00,0.15,1,concurrent,solo_full,-0.012183827286663229,9.0,0.6876423829561349
2026-02-03,AMZN,DN,ATM,AMZN260204P00237500,AMZN260204P00237500,day_lock,1s,237.23,237.5,,2026-02-03 11:07:00-05:00,1,2.322,2.34,0.007751937984496138,T+30,2026-02-03 11:07:00-05:00,2026-02-03 11:37:00-05:00,0.15,1,concurrent,solo_full,-0.010810551865099605,5.0,0.5610354691578598
2026-02-03,AMZN,DN,ATM,AMZN260204P00237500,AMZN260204P00237500,day_lock,1s,237.52,237.5,,2026-02-03 12:21:00-05:00,2,2.398,1.996,-0.16763969974979154,T+30,2026-02-03 12:21:00-05:00,2026-02-03 12:51:01-05:00,0.15,1,concurrent,solo_full,-0.01574172841083299,6.0,1.3871773973211505
2026-02-04,AMD,DN,ATM,AMD260206P00212500,AMD260206P00212500,day_lock,1s,207.6,212.5,,2026-02-04 10:30:00-05:00,1,7.52,9.19,0.22207446808510634,T+30,2026-02-04 10:30:00-05:00,2026-02-04 11:00:00-05:00,0.15,1,concurrent,solo_full,-0.00880850028388358,12.0,0.38504194543090886
2026-02-04,NVDA,DN,ATM,NVDA260204P00175000,NVDA260204P00175000,day_lock,1s,176.55,175.0,,2026-02-04 10:33:00-05:00,1,0.728,1.182,0.6236263736263736,TP,2026-02-04 10:33:00-05:00,2026-02-04 11:02:26-05:00,0.075,2,concurrent,split_cap,-0.009974207153864989,11.0,0.9784851618879742
2026-02-04,AMD,DN,ATM,AMD260206P00212500,AMD260206P00212500,day_lock,1s,204.035,212.5,,2026-02-04 11:05:00-05:00,2,10.21,10.93,0.07051909892262476,T+30,2026-02-04 11:05:00-05:00,2026-02-04 11:35:00-05:00,0.15,1,concurrent,solo_full,-0.014810609132938635,8.0,2.4123502597556654
2026-02-04,NVDA,DN,ATM,NVDA260204P00175000,NVDA260204P00175000,day_lock,1s,175.335,175.0,,2026-02-04 11:12:00-05:00,2,1.336,1.682,0.2589820359281436,T+30,2026-02-04 11:12:00-05:00,2026-02-04 11:42:00-05:00,0.075,2,concurrent,split_cap,-0.012342282423554396,7.0,0.362208106047397
2026-02-04,AMD,DN,ATM,AMD260206P00212500,AMD260206P00212500,day_lock,1s,201.7,212.5,,2026-02-04 11:40:00-05:00,3,12.17,11.93,-0.019720624486442073,T+30,2026-02-04 11:40:01-05:00,2026-02-04 12:10:01-05:00,0.075,2,concurrent,split_cap,-0.017179008840944143,3.0,1.4339984626027698
2026-02-04,NVDA,DN,ATM,NVDA260204P00175000,NVDA260204P00175000,day_lock,1s,173.57,175.0,,2026-02-04 11:47:00-05:00,3,2.144,1.312,-0.3880597014925373,T+30,2026-02-04 11:47:00-05:00,2026-02-04 12:17:00-05:00,0.075,2,concurrent,split_cap,-0.01868764701111214,2.0,2.1828011708726742
2026-02-05,AMD,DN,ATM,AMD260206P00195000,AMD260206P00195000,day_lock,1s,193.815,195.0,,2026-02-05 10:30:00-05:00,1,5.319999999999999,5.28,-0.007518796992481036,T+30,2026-02-05 10:30:00-05:00,2026-02-05 11:00:00-05:00,0.15,1,concurrent,solo_full,-0.015323139922723827,7.0,1.202785290008636
2026-02-05,TSLA,DN,ATM,TSLA260206P00397500,TSLA260206P00397500,day_lock,1s,388.1166,397.5,,2026-02-05 10:34:00-05:00,1,11.47,8.83,-0.23016564952048824,T+30,2026-02-05 10:34:00-05:00,2026-02-05 11:04:00-05:00,0.075,2,concurrent,split_cap,-0.017007364353885168,8.0,1.4949587999890572
2026-02-06,NVDA,UP,ATM,NVDA260206C00185000,NVDA260206C00185000,day_lock,1s,182.445,185.0,,2026-02-06 10:30:00-05:00,1,0.46799999999999997,0.332,-0.29059829059829057,T+30,2026-02-06 10:30:00-05:00,2026-02-06 11:00:01-05:00,0.15,1,concurrent,solo_full,0.01041806244137744,7.0,-0.8865107817532258
2026-02-06,TSLA,UP,ATM,TSLA260206C00412500,TSLA260206C00412500,day_lock,1s,411.01,412.5,,2026-02-06 10:33:00-05:00,1,1.996,1.236,-0.38076152304609223,T+30,2026-02-06 10:33:00-05:00,2026-02-06 11:03:01-05:00,0.075,2,concurrent,split_cap,0.011640761088034468,6.0,-1.6387579514950676
2026-02-09,MSFT,UP,ATM,MSFT260209C00412500,MSFT260209C00412500,day_lock,1s,411.235,412.5,,2026-02-09 10:56:00-05:00,1,1.024,1.018,-0.005859375,T+30,2026-02-09 10:56:00-05:00,2026-02-09 11:26:01-05:00,0.15,1,concurrent,solo_full,0.006872857306891023,5.0,-0.7005270638280421
2026-02-10,MSFT,UP,ATM,MSFT260211C00420000,MSFT260211C00420000,day_lock,1s,422.055,420.0,,2026-02-10 10:45:00-05:00,1,4.37,4.13,-0.05491990846681927,T+30,2026-02-10 10:45:00-05:00,2026-02-10 11:15:00-05:00,0.15,1,concurrent,solo_full,0.0029462992202886618,8.0,0.15319654873986757
2026-02-10,TSLA,UP,ATM,TSLA260211C00422500,TSLA260211C00422500,day_lock,1s,425.9786,422.5,,2026-02-10 12:17:00-05:00,1,5.83,5.42,-0.07032590051457976,T+30,2026-02-10 12:17:00-05:00,2026-02-10 12:47:01-05:00,0.15,1,concurrent,solo_full,0.001595233831979348,3.0,-1.9934842560581034
2026-02-11,AAPL,UP,ATM,AAPL260211C00275000,AAPL260211C00275000,day_lock,1s,279.755,275.0,,2026-02-11 10:59:00-05:00,1,4.81,3.31,-0.31185031185031176,T+30,2026-02-11 10:59:00-05:00,2026-02-11 11:29:00-05:00,0.15,1,concurrent,solo_full,0.0012101785831097889,7.0,-0.998293070347927
2026-02-11,MSFT,DN,ATM,MSFT260211P00405000,MSFT260211P00405000,day_lock,1s,402.865,405.0,,2026-02-11 11:08:00-05:00,1,2.924,2.98,0.019151846785225635,T+30,2026-02-11 11:08:00-05:00,2026-02-11 11:38:00-05:00,0.075,2,concurrent,split_cap,-0.0007931575848760808,5.0,-0.8788380278687269
2026-02-11,MSFT,DN,ATM,MSFT260211P00405000,MSFT260211P00405000,day_lock,1s,402.2917,405.0,,2026-02-11 11:55:00-05:00,2,3.034,2.266,-0.2531311799604482,T+30,2026-02-11 11:55:00-05:00,2026-02-11 12:25:00-05:00,0.15,1,concurrent,solo_full,-0.00029436776345925786,4.0,-0.32053968947786604
2026-02-12,AMZN,DN,ATM,AMZN260213P00202500,AMZN260213P00202500,day_lock,1s,199.84,202.5,,2026-02-12 10:43:00-05:00,1,3.18,5.13,0.6132075471698113,TP,2026-02-12 10:43:00-05:00,2026-02-12 11:05:48-05:00,0.15,1,concurrent,solo_full,-0.007455138662316507,5.0,2.66402913882198
2026-02-12,AAPL,DN,ATM,AAPL260213P00275000,AAPL260213P00275000,day_lock,1s,269.53,275.0,,2026-02-12 10:53:00-05:00,1,5.390000000000001,7.96,0.4768089053803337,T+30,2026-02-12 10:53:01-05:00,2026-02-12 11:23:00-05:00,0.075,2,concurrent,split_cap,-0.007650897226753717,5.0,2.258416418899317
2026-02-12,AMZN,DN,ATM,AMZN260213P00202500,AMZN260213P00202500,day_lock,1s,198.02,202.5,,2026-02-12 11:27:00-05:00,2,5.03,4.72,-0.061630218687872884,T+30,2026-02-12 11:27:00-05:00,2026-02-12 11:57:00-05:00,0.15,1,concurrent,solo_full,-0.016166394779771553,7.0,1.3856539062037456
2026-02-12,AAPL,DN,ATM,AAPL260213P00275000,AAPL260213P00275000,day_lock,1s,266.17,275.0,,2026-02-12 11:29:00-05:00,2,8.71,9.38,0.07692307692307687,T+30,2026-02-12 11:29:01-05:00,2026-02-12 11:59:00-05:00,0.075,2,concurrent,split_cap,-0.018042414355627923,8.0,1.6051583113598942
2026-02-12,AAPL,DN,ATM,AAPL260213P00275000,AAPL260213P00275000,day_lock,1s,264.5632,275.0,,2026-02-12 12:18:00-05:00,3,10.65,11.65,0.0938967136150235,T+30,2026-02-12 12:18:00-05:00,2026-02-12 12:48:09-05:00,0.15,1,concurrent,solo_full,-0.017030995106036007,16.0,1.1524689187658015
2026-02-12,AAPL,DN,ATM,AAPL260213P00275000,AAPL260213P00275000,day_lock,1s,262.2499,275.0,,2026-02-12 12:54:00-05:00,4,12.79,13.440000000000001,0.05082095387021135,T+30,2026-02-12 12:54:01-05:00,2026-02-12 13:24:01-05:00,0.15,1,concurrent,solo_full,-0.016786296900489384,8.0,0.9708997487153275
2026-02-12,AAPL,DN,ATM,AAPL260213P00275000,AAPL260213P00275000,day_lock,1s,261.245,275.0,,2026-02-12 13:56:00-05:00,5,14.0,12.43,-0.11214285714285721,T+30,2026-02-12 13:56:06-05:00,2026-02-12 14:26:07-05:00,0.15,1,concurrent,solo_full,-0.01442088091353999,10.0,-1.5639904749266507
2026-02-13,NVDA,DN,ATM,NVDA260213P00182500,NVDA260213P00182500,day_lock,1s,183.04,182.5,,2026-02-13 10:46:00-05:00,1,0.858,1.392,0.6223776223776223,TP,2026-02-13 10:46:00-05:00,2026-02-13 10:49:41-05:00,0.15,1,concurrent,solo_full,-0.00041627814040223754,9.0,-0.740124046944329
2026-02-17,TSLA,DN,ATM,TSLA260218P00407500,TSLA260218P00407500,day_lock,1s,408.36,407.5,,2026-02-17 11:36:00-05:00,1,4.98,5.17,0.03815261044176688,T+30,2026-02-17 11:36:00-05:00,2026-02-17 12:06:00-05:00,0.15,1,concurrent,solo_full,-0.0011798331616204027,8.0,-1.2391323907303555
2026-02-17,TSLA,DN,ATM,TSLA260218P00407500,TSLA260218P00407500,day_lock,1s,405.795,407.5,,2026-02-17 12:12:00-05:00,2,5.59,5.82,0.04114490161001805,T+30,2026-02-17 12:12:01-05:00,2026-02-17 12:42:00-05:00,0.15,1,concurrent,solo_full,-0.004054637907540903,7.0,0.7649300702239142
2026-02-17,TSLA,DN,ATM,TSLA260218P00407500,TSLA260218P00407500,day_lock,1s,405.19,407.5,,2026-02-17 12:50:00-05:00,3,6.17,5.57,-0.0972447325769854,T+30,2026-02-17 12:50:00-05:00,2026-02-17 13:20:01-05:00,0.15,1,concurrent,solo_full,-0.005367410016949736,7.0,1.9215658485937195
2026-02-18,NVDA,UP,ATM,NVDA260218C00187500,NVDA260218C00187500,day_lock,1s,189.85,187.5,,2026-02-18 10:30:00-05:00,1,2.544,2.548,0.0015723270440251014,T+30,2026-02-18 10:30:00-05:00,2026-02-18 11:00:00-05:00,0.15,1,concurrent,solo_full,0.010678642714570863,1.0,-0.3346572162666251
2026-02-18,AMZN,UP,ATM,AMZN260218C00205000,AMZN260218C00205000,day_lock,1s,206.61,205.0,,2026-02-18 10:44:00-05:00,1,1.932,1.77,-0.08385093167701863,T+30,2026-02-18 10:44:00-05:00,2026-02-18 11:14:00-05:00,0.075,2,concurrent,split_cap,0.011759813705921385,1.0,-0.4139855800891666
2026-02-18,NVDA,UP,ATM,NVDA260218C00187500,NVDA260218C00187500,day_lock,1s,189.94,187.5,,2026-02-18 11:31:00-05:00,2,2.372,1.564,-0.3406408094435075,T+30,2026-02-18 11:31:01-05:00,2026-02-18 12:01:00-05:00,0.15,1,concurrent,solo_full,0.013672654690618513,2.0,0.0872784004643448
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,AMZN260220C00210000,day_lock,1s,210.015,210.0,,2026-02-20 10:47:00-05:00,1,0.772,1.244,0.6113989637305699,TP,2026-02-20 10:47:00-05:00,2026-02-20 10:56:47-05:00,0.15,1,concurrent,solo_full,0.008467274233637134,9.0,-1.3115602287135624
2026-02-20,META,UP,ATM,META260220C00655000,META260220C00655000,day_lock,1s,660.0099,655.0,,2026-02-20 11:43:00-05:00,1,5.69,3.84,-0.3251318101933217,T+30,2026-02-20 11:43:00-05:00,2026-02-20 12:13:00-05:00,0.15,1,concurrent,solo_full,0.00977630488815251,9.0,-1.1302843361206858
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,AMZN260220C00210000,day_lock,1s,209.45,210.0,,2026-02-20 11:46:00-05:00,2,0.40599999999999997,0.162,-0.6009852216748768,SL,2026-02-20 11:46:00-05:00,2026-02-20 12:14:44-05:00,0.075,2,concurrent,split_cap,0.010154101077050504,8.0,-1.0547476567608896
2026-02-23,TSLA,DN,ATM,TSLA260223P00395000,TSLA260223P00395000,day_lock,1s,403.14,395.0,,2026-02-23 10:33:00-05:00,1,0.278,0.452,0.6258992805755395,TP,2026-02-23 10:33:00-05:00,2026-02-23 10:52:39-05:00,0.15,1,concurrent,solo_full,-0.008032326417976576,12.0,1.0775432659991324
2026-02-23,MSFT,DN,ATM,MSFT260223P00385000,MSFT260223P00385000,day_lock,1s,389.06,385.0,,2026-02-23 10:37:00-05:00,1,0.444,0.726,0.6351351351351351,TP,2026-02-23 10:37:00-05:00,2026-02-23 10:52:10-05:00,0.075,2,concurrent,split_cap,-0.00826229077350149,11.0,0.6875620818897566
2026-02-23,TSLA,DN,ATM,TSLA260223P00395000,TSLA260223P00395000,day_lock,1s,400.68,395.0,,2026-02-23 10:58:00-05:00,2,0.438,0.704,0.6073059360730593,TP,2026-02-23 10:58:00-05:00,2026-02-23 11:06:03-05:00,0.15,1,concurrent,solo_full,-0.012682534207197893,6.0,2.224969864515637
2026-02-23,MSFT,DN,ATM,MSFT260223P00385000,MSFT260223P00385000,day_lock,1s,385.915,385.0,,2026-02-23 10:58:00-05:00,2,1.19,0.772,-0.35126050420168065,T+30,2026-02-23 10:58:03-05:00,2026-02-23 11:28:02-05:00,0.075,2,concurrent,split_cap,-0.012682534207197893,6.0,2.224969864515637
2026-02-23,TSLA,DN,ATM,TSLA260223P00395000,TSLA260223P00395000,day_lock,1s,398.4782,395.0,,2026-02-23 11:12:00-05:00,3,1.038,0.682,-0.34296724470134876,T+30,2026-02-23 11:12:00-05:00,2026-02-23 11:42:00-05:00,0.075,2,concurrent,split_cap,-0.01576898437884966,4.0,2.0879509661752755
2026-02-24,AMZN,UP,ATM,AMZN260225C00210000,AMZN260225C00210000,day_lock,1s,209.75,210.0,,2026-02-24 12:17:00-05:00,1,1.494,1.416,-0.052208835341365556,T+30,2026-02-24 12:17:00-05:00,2026-02-24 12:47:00-05:00,0.15,1,concurrent,solo_full,0.011605094270608296,1.0,-1.3555782230103468
2026-02-25,MSFT,UP,ATM,MSFT260225C00400000,MSFT260225C00400000,day_lock,1s,399.123,400.0,,2026-02-25 10:30:00-05:00,1,1.24,0.86,-0.30645161290322587,T+30,2026-02-25 10:30:00-05:00,2026-02-25 11:00:00-05:00,0.15,1,concurrent,solo_full,0.012109246462652212,2.0,-1.1411154046892014
2026-02-25,NVDA,UP,ATM,NVDA260227C00197500,NVDA260227C00197500,day_lock,1s,196.695,197.5,,2026-02-25 11:36:00-05:00,1,5.54,5.71,0.03068592057761732,T+30,2026-02-25 11:36:05-05:00,2026-02-25 12:06:02-05:00,0.15,1,concurrent,solo_full,0.010793024021059638,0.0,0.5101605289585451
