date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,regime_qqq_fp,regime_vix_rev,regime_vixy_z
2026-01-02,AMZN,DN,ATM,AMZN260102P00227500,,open_ladder,1s,226.42,227.5,0,2026-01-02 10:52:00-05:00,1,1.36,2.184,0.6058823529411765,TP,2026-01-02 10:52:00-05:00,2026-01-02 10:57:35-05:00,-0.0091442763603522,5.0,1.2191360807848761
2026-01-02,MSFT,DN,ATM,MSFT260102P00475000,,open_ladder,1s,474.64,475.0,0,2026-01-02 10:56:00-05:00,1,1.546,2.484,0.6067270375161706,TP,2026-01-02 10:56:00-05:00,2026-01-02 11:00:15-05:00,-0.009176531303422109,5.0,0.8066015317766398
2026-01-02,AMZN,DN,ATM,AMZN260102P00225000,,open_ladder,1s,225.595,225.0,0,2026-01-02 11:04:00-05:00,2,0.6839999999999999,0.28400000000000003,-0.5847953216374269,T+30,2026-01-02 11:04:00-05:00,2026-01-02 11:34:00-05:00,-0.012837467341869968,4.0,2.0612851307527387
2026-01-02,MSFT,DN,ATM,MSFT260102P00475000,,open_ladder,1s,472.3775,475.0,0,2026-01-02 12:48:00-05:00,2,2.43,2.842,0.1695473251028805,T+30,2026-01-02 12:48:00-05:00,2026-01-02 13:18:00-05:00,-0.013418056317130445,3.0,0.20555917728929546
2026-01-02,MSFT,DN,ATM,MSFT260102P00475000,,open_ladder,1s,471.5315,475.0,0,2026-01-02 13:32:00-05:00,3,3.41,4.3,0.26099706744868034,T+30,2026-01-02 13:32:00-05:00,2026-01-02 14:02:00-05:00,-0.013950262877786002,3.0,0.3712570711005046
2026-01-07,MSFT,UP,ATM,MSFT260109C00487500,,open_ladder,1s,488.54,487.5,2,2026-01-07 12:15:00-05:00,1,4.03,4.180000000000001,0.037220843672456594,T+30,2026-01-07 12:15:04-05:00,2026-01-07 12:45:00-05:00,0.006287231141835159,0.0,-0.1704646303954792
2026-01-07,MSFT,UP,ATM,MSFT260109C00487500,,open_ladder,1s,488.37,487.5,2,2026-01-07 13:23:00-05:00,2,3.83,3.77,-0.015665796344647487,T+30,2026-01-07 13:23:00-05:00,2026-01-07 13:53:03-05:00,0.005116525253821225,1.0,0.4564137061048817
2026-01-08,AMD,DN,ATM,AMD260109P00205000,,open_ladder,1s,205.645,205.0,1,2026-01-08 10:40:00-05:00,1,2.166,2.5060000000000002,0.15697137580794096,T+30,2026-01-08 10:40:00-05:00,2026-01-08 11:10:00-05:00,-0.006065121943402807,2.0,-1.28343219116175
2026-01-08,NVDA,DN,ATM,NVDA260109P00185000,,open_ladder,1s,185.18,185.0,1,2026-01-08 11:00:00-05:00,1,1.486,1.744,0.17362045760430678,T+30,2026-01-08 11:00:00-05:00,2026-01-08 11:30:00-05:00,-0.005832772489824722,1.0,-1.695183503455676
2026-01-08,AMD,DN,ATM,AMD260109P00205000,,open_ladder,1s,204.1579,205.0,1,2026-01-08 11:15:00-05:00,2,2.79,2.662,-0.0458781362007169,T+30,2026-01-08 11:15:01-05:00,2026-01-08 11:45:02-05:00,-0.007771688619683914,1.0,-0.18912422469270787
2026-01-08,NVDA,DN,ATM,NVDA260109P00185000,,open_ladder,1s,184.7,185.0,1,2026-01-08 12:00:00-05:00,2,1.726,2.004,0.16106604866743912,T+30,2026-01-08 12:00:00-05:00,2026-01-08 12:30:00-05:00,-0.006633977502163213,2.0,-0.42901889562072093
2026-01-08,NVDA,DN,ATM,NVDA260109P00185000,,open_ladder,1s,184.11,185.0,1,2026-01-08 12:39:00-05:00,3,2.218,1.884,-0.15058611361587015,T+30,2026-01-08 12:39:00-05:00,2026-01-08 13:09:00-05:00,-0.006425664198955183,0.0,-1.0642147207584207
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,,open_ladder,1s,444.62,445.0,0,2026-01-09 11:56:00-05:00,1,1.244,1.336,0.07395498392282973,T+30,2026-01-09 11:56:00-05:00,2026-01-09 12:26:02-05:00,0.009437003368631514,0.0,-2.3408387765018155
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,,open_ladder,1s,444.9586,445.0,0,2026-01-09 12:33:00-05:00,2,1.106,1.774,0.6039783001808317,TP,2026-01-09 12:33:00-05:00,2026-01-09 12:41:13-05:00,0.009525651564237902,0.0,0.060179576218796146
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,,open_ladder,1s,446.705,445.0,0,2026-01-09 12:52:00-05:00,3,2.394,3.86,0.6123642439431911,TP,2026-01-09 12:52:00-05:00,2026-01-09 13:06:52-05:00,0.009509533710491347,0.0,0.19375436997284068
2026-01-09,TSLA,UP,ATM,TSLA260109C00445000,,open_ladder,1s,448.275,445.0,0,2026-01-09 13:13:00-05:00,4,3.73,3.03,-0.18766756032171583,T+30,2026-01-09 13:13:01-05:00,2026-01-09 13:43:03-05:00,0.008526344631949012,0.0,1.4643709069960196
2026-01-14,TSLA,DN,ATM,TSLA260116P00437500,,open_ladder,1s,437.515,437.5,2,2026-01-14 10:43:00-05:00,1,5.38,5.92,0.1003717472118959,T+30,2026-01-14 10:43:00-05:00,2026-01-14 11:13:00-05:00,-0.01326290067557856,6.0,1.1729861003136912
2026-01-14,META,DN,ATM,META260116P00617500,,open_ladder,1s,618.2599,617.5,2,2026-01-14 10:50:00-05:00,1,5.819999999999999,4.47,-0.2319587628865979,T+30,2026-01-14 10:50:00-05:00,2026-01-14 11:20:01-05:00,-0.016003066455847814,4.0,0.9717114239353104
2026-01-14,TSLA,DN,ATM,TSLA260116P00435000,,open_ladder,1s,436.1199,435.0,2,2026-01-14 11:45:00-05:00,2,5.04,5.21,0.03373015873015861,T+30,2026-01-14 11:45:03-05:00,2026-01-14 12:15:00-05:00,-0.015284365866513383,1.0,0.5124478253718064
