date,equity,day_ret,n,day_halt
2026-05-01,102.868845715617,0.028688457156170077,2,False
2026-05-04,116.11653101257284,0.12878228782287815,1,False
2026-05-05,130.4506545792285,0.12344601962922575,1,False
2026-05-06,121.77833897326016,-0.06647966339410938,1,False
2026-05-07,122.65299002665927,0.007182320441988965,1,False
2026-05-08,137.90174013808178,0.12432432432432439,1,False
2026-05-11,128.39087469520257,-0.06896842225019006,2,False
2026-05-12,133.5769296618531,0.04039270687237018,1,False
2026-05-13,150.78506081402062,0.12882562277580067,1,False
2026-05-14,147.88708967525267,-0.019219219219219208,1,False
2026-05-15,147.88708967525267,0.0,1,False
2026-05-18,165.77645117005028,0.12096635030198444,1,False
2026-05-19,165.70484147192067,-0.0004319654427645814,1,False
2026-05-20,162.52580086184435,-0.019184959122724443,2,False
2026-05-21,143.6284925985442,-0.11627266663564317,2,False
2026-05-22,161.26049784664906,0.12276119402985075,1,False
2026-05-26,161.26049784664906,0.0,0,False
2026-05-27,158.16491540448183,-0.01919616076784647,1,False
2026-05-28,154.52132573024244,-0.023036649214659866,1,False
2026-05-29,173.74909250663006,0.1244343891402715,1,False
2026-06-01,173.74909250663006,0.0,0,False
2026-06-02,170.99117040335022,-0.015873015873015817,1,False
2026-06-03,170.99117040335022,0.0,0,False
2026-06-04,170.99117040335022,0.0,0,False
2026-06-05,203.66693990782903,0.191096238638522,2,False
2026-06-08,202.22078412150125,-0.007100591715976323,1,False
2026-06-09,226.73712628912727,0.12123552123552117,1,False
2026-06-10,269.8600786051688,0.19018919848641214,2,False
2026-06-11,269.8600786051688,0.0,0,False
2026-06-12,236.98693286585686,-0.12181551976573934,1,False
2026-06-15,265.57887861242585,0.12064777327935228,1,False
2026-06-16,247.50252127614718,-0.06806398698090188,2,False
2026-06-17,247.50252127614718,0.0,0,False
2026-06-18,226.2057927012229,-0.086046511627907,1,False
2026-06-22,270.19887563357236,0.19448256566292454,2,False
2026-06-23,290.73147084488807,0.07599067599067588,1,False
2026-06-24,306.8222274688093,0.055345768303514786,2,False
2026-06-25,306.8222274688093,0.0,0,False
2026-06-26,344.8681836749416,0.12399999999999989,1,False
2026-06-29,360.8968749647729,0.04647773279352241,2,False
2026-06-30,391.0911636077729,0.08366458879963212,2,False
2026-07-01,391.0911636077729,0.0,0,False
2026-07-02,451.89332413359404,0.15546799872676198,2,False
2026-07-06,506.437934236965,0.12070240295748613,1,False
2026-07-07,475.4150854412241,-0.061256961018297584,1,False
2026-07-08,461.86312016753817,-0.028505543237250408,2,False
2026-07-09,444.8718705700026,-0.03678849610545232,1,False
2026-07-10,444.8718705700026,0.0,0,False
2026-07-13,498.572380390287,0.12071005917159772,1,False
