date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,regime_qqq_fp,regime_vix_rev,regime_vixy_z
2026-01-08,AMD,DN,ATM,AMD260109P00210000,,open_lock,day_iv,205.645,210.0,1,2026-01-08 10:40:00-05:00,1,5.27144,6.15286,0.1672066835627457,T+30,2026-01-08 10:40:00-05:00,2026-01-08 11:10:00-05:00,-0.006065121943402807,2.0,-1.28343219116175
2026-01-08,NVDA,DN,ATM,NVDA260109P00190000,,open_lock,day_iv,185.18,190.0,1,2026-01-08 11:00:00-05:00,1,4.9797,5.3676,0.07789625881077167,T+30,2026-01-08 11:00:00-05:00,2026-01-08 11:31:00-05:00,-0.005832772489824722,1.0,-1.695183503455676
2026-01-08,AMD,DN,ATM,AMD260109P00210000,,open_lock,day_iv,204.1579,210.0,1,2026-01-08 11:15:00-05:00,2,6.3881,5.8646,-0.08194924938557624,T+30,2026-01-08 11:15:00-05:00,2026-01-08 11:45:00-05:00,-0.007771688619683914,1.0,-0.18912422469270787
2026-01-08,NVDA,DN,ATM,NVDA260109P00190000,,open_lock,day_iv,184.7,190.0,1,2026-01-08 12:00:00-05:00,2,5.55312,5.75526,0.03640115826778456,T+30,2026-01-08 12:01:00-05:00,2026-01-08 12:30:00-05:00,-0.006633977502163213,2.0,-0.42901889562072093
2026-01-08,NVDA,DN,ATM,NVDA260109P00190000,,open_lock,day_iv,184.11,190.0,1,2026-01-08 12:39:00-05:00,3,6.1366,5.62604,-0.0831991656617671,T+30,2026-01-08 12:39:00-05:00,2026-01-08 13:10:00-05:00,-0.006425664198955183,0.0,-1.0642147207584207
2026-01-14,TSLA,DN,ATM,TSLA260116P00442500,,open_lock,day_iv,437.515,442.5,2,2026-01-14 10:43:00-05:00,1,8.671719999999999,8.77702,0.012142919743718839,T+30,2026-01-14 10:43:00-05:00,2026-01-14 11:13:00-05:00,-0.01326290067557856,6.0,1.1729861003136912
2026-01-14,META,DN,ATM,META260116P00627500,,open_lock,day_iv,618.2599,627.5,2,2026-01-14 10:50:00-05:00,1,11.870800000000001,9.979759999999999,-0.15930181622131634,T+30,2026-01-14 10:50:00-05:00,2026-01-14 11:20:00-05:00,-0.016003066455847814,4.0,0.9717114239353104
2026-01-14,TSLA,DN,ATM,TSLA260116P00442500,,open_lock,day_iv,436.1199,442.5,2,2026-01-14 11:45:00-05:00,2,9.506699999999999,9.443,-0.006700537515646698,T+30,2026-01-14 11:45:00-05:00,2026-01-14 12:15:00-05:00,-0.015284365866513383,1.0,0.5124478253718064
2026-01-15,NVDA,UP,ATM,NVDA260116C00187000,,open_lock,day_iv,187.985,187.0,1,2026-01-15 10:38:00-05:00,1,2.15284,2.1370999999999998,-0.0073112725516062405,T+30,2026-01-15 10:38:00-05:00,2026-01-15 11:08:00-05:00,0.010409101912369989,2.0,1.5832437358347953
2026-01-15,AMD,UP,ATM,AMD260116C00227500,,open_lock,day_iv,236.2501,227.5,1,2026-01-15 10:56:00-05:00,1,9.9594,9.8406,-0.011928429423459286,T+30,2026-01-15 12:00:00-05:00,2026-01-15 12:00:00-05:00,0.008069555394174088,4.0,0.848380060201713
