date,equity,day_ret,n,day_halt
2026-01-02,99.85089463220676,-0.0014910536779324524,1,False
2026-01-05,99.85089463220676,0.0,0,False
2026-01-06,99.85089463220676,0.0,0,False
2026-01-07,99.70201158852056,-0.0014910536779324524,1,False
2026-01-08,101.54178401190461,0.018452711174745007,5,False
2026-01-09,101.39037976138984,-0.0014910536779324524,1,False
2026-01-12,101.39037976138984,0.0,0,False
2026-01-13,101.39037976138984,0.0,0,False
2026-01-14,99.43718227548675,-0.0192641302902673,2,False
2026-01-15,99.14641762095249,-0.002924103920490251,2,False
2026-01-16,98.99858499030495,-0.0014910536779323413,1,False
2026-01-20,98.99858499030495,0.0,0,False
2026-01-21,99.27249913239683,0.0027668490627286157,3,False
2026-01-22,103.98054496382514,0.04742547908609951,5,False
2026-01-23,103.67069498963977,-0.00297988411479444,2,False
2026-01-26,103.67069498963977,0.0,0,False
2026-01-27,103.67069498963977,0.0,0,False
2026-01-29,113.65084289088502,0.09626778234912581,4,False
2026-01-30,113.48138338359244,-0.0014910536779324524,1,False
2026-02-02,113.48138338359244,0.0,0,False
2026-02-03,110.0509238609433,-0.03022927127221764,2,False
2026-02-04,112.2375919909883,0.019869602665108177,4,False
2026-02-05,106.37605171417316,-0.052224394454985945,3,False
2026-02-06,106.05906340747556,-0.002979884114794218,2,False
2026-02-09,105.90092365090378,-0.0014910536779324524,1,False
2026-02-10,102.9221905697822,-0.02812754580820087,2,False
2026-02-11,102.61549436904347,-0.002979884114794329,2,False
2026-02-12,112.88613872861508,0.10008863108561905,7,False
2026-02-13,112.71781943627619,-0.0014910536779324524,1,False
2026-02-17,111.49387800109858,-0.010858455577820614,3,False
2026-02-18,111.16163916514628,-0.002979884114794329,2,False
2026-02-20,110.83039036242354,-0.002979884114794551,2,False
2026-02-23,110.5001286427461,-0.002979884114794329,2,False
2026-02-24,109.53777097981961,-0.008709108982468794,1,False
2026-02-25,109.334831486485,-0.0018526896386452663,3,False
2026-02-26,112.6076242049289,0.029933669572156818,3,False
2026-02-27,112.2720665343559,-0.002979884114794329,2,False
2026-03-02,112.10466285662078,-0.0014910536779324524,1,False
2026-03-03,111.5644390971802,-0.004818923189051527,2,False
2026-03-04,117.15148449974113,0.05007908835264474,6,False
2026-03-05,119.95324120557747,0.02391567394813965,4,False
2026-03-06,119.77438448409798,-0.0014910536779324524,1,False
