date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,feature_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,size_frac,n_concurrent,position_sizing,size_reason,regime_qqq_fp,regime_vix_rev,regime_vixy_z,peer_align_n
2026-01-23,MSFT,UP,ATM,MSFT260123C00465000,,open_ladder,1s,464.84,465.0,0,2026-01-23 10:41:00-05:00,2026-01-23 10:40:00-05:00,1,1.748,2.846,0.6281464530892449,TP,2026-01-23 10:41:00-05:00,2026-01-23 10:51:28-05:00,0.2,1,concurrent,solo_full,0.004526563355778279,1.0,-1.9079645122349747,6
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,,open_ladder,1s,239.325,240.0,0,2026-01-23 10:56:00-05:00,2026-01-23 10:55:00-05:00,1,0.536,0.936,0.7462686567164178,TP,2026-01-23 10:56:00-05:00,2026-01-23 11:00:51-05:00,0.2,1,concurrent,solo_full,0.006294983730146031,0.0,-1.5898634265262623,4
2026-01-29,TSLA,DN,ATM,TSLA260130P00425000,,open_ladder,1s,422.8,425.0,1,2026-01-29 10:31:00-05:00,2026-01-29 10:30:00-05:00,1,7.17,11.479999999999999,0.6011157601115757,TP,2026-01-29 10:31:00-05:00,2026-01-29 10:49:20-05:00,0.2,1,concurrent,solo_full,-0.015672148759025006,11.0,0.38288119523831304,7
2026-01-29,AMD,DN,ATM,AMD260130P00247500,,open_ladder,1s,247.1,247.5,1,2026-01-29 10:34:00-05:00,2026-01-29 10:33:00-05:00,1,4.02,6.47,0.6094527363184081,TP,2026-01-29 10:34:00-05:00,2026-01-29 10:50:36-05:00,0.1,2,concurrent,split_cap,-0.01717300977929448,9.0,0.8419183863219979,7
2026-01-30,META,DN,ATM,META260130P00720000,,open_ladder,1s,721.085,720.0,0,2026-01-30 10:31:00-05:00,2026-01-30 10:30:00-05:00,1,3.076,4.96,0.612483745123537,TP,2026-01-30 10:31:00-05:00,2026-01-30 10:56:59-05:00,0.2,1,concurrent,solo_full,-0.007912800305071799,6.0,1.6563983983368347,6
2026-02-03,MSFT,DN,ATM,MSFT260204P00412500,,open_ladder,1s,412.11,412.5,1,2026-02-03 10:31:00-05:00,2026-02-03 10:30:00-05:00,1,3.58,2.67,-0.25418994413407825,T+45,2026-02-03 10:31:00-05:00,2026-02-03 11:16:00-05:00,0.2,1,concurrent,solo_full,-0.012183827286663229,9.0,0.6876423829561349,5
2026-02-03,AMZN,DN,ATM,AMZN260204P00237500,,open_ladder,1s,237.23,237.5,1,2026-02-03 11:08:00-05:00,2026-02-03 11:07:00-05:00,1,2.442,2.586,0.05896805896805879,T+45,2026-02-03 11:08:00-05:00,2026-02-03 11:53:00-05:00,0.1,2,concurrent,split_cap,-0.010810551865099605,5.0,0.5610354691578598,6
2026-02-04,AMD,DN,ATM,AMD260206P00207500,,open_ladder,1s,207.6,207.5,2,2026-02-04 10:31:00-05:00,2026-02-04 10:30:00-05:00,1,5.17,6.13,0.18568665377176008,T+45,2026-02-04 10:31:00-05:00,2026-02-04 11:16:01-05:00,0.2,1,concurrent,solo_full,-0.00880850028388358,12.0,0.38504194543090886,5
2026-02-04,NVDA,DN,ATM,NVDA260204P00177500,,open_ladder,1s,176.55,177.5,0,2026-02-04 10:34:00-05:00,2026-02-04 10:33:00-05:00,1,1.848,2.9619999999999997,0.6028138528138527,TP,2026-02-04 10:34:00-05:00,2026-02-04 11:04:37-05:00,0.1,2,concurrent,split_cap,-0.009974207153864989,11.0,0.9784851618879742,5
2026-02-05,AMD,DN,ATM,AMD260206P00195000,,open_ladder,1s,193.815,195.0,1,2026-02-05 10:31:00-05:00,2026-02-05 10:30:00-05:00,1,4.92,5.23,0.06300813008130102,T+45,2026-02-05 10:31:00-05:00,2026-02-05 11:16:01-05:00,0.2,1,concurrent,solo_full,-0.015323139922723827,7.0,1.202785290008636,5
2026-02-05,TSLA,DN,ATM,TSLA260206P00387500,,open_ladder,1s,388.1166,387.5,1,2026-02-05 10:35:00-05:00,2026-02-05 10:34:00-05:00,1,6.08,3.56,-0.4144736842105263,T+45,2026-02-05 10:35:00-05:00,2026-02-05 11:20:00-05:00,0.1,2,concurrent,split_cap,-0.017007364353885168,8.0,1.4949587999890572,6
2026-02-06,NVDA,UP,ATM,NVDA260206C00182500,,open_ladder,1s,182.445,182.5,0,2026-02-06 10:31:00-05:00,2026-02-06 10:30:00-05:00,1,1.348,2.166,0.6068249258160237,TP,2026-02-06 10:31:00-05:00,2026-02-06 11:13:55-05:00,0.2,1,concurrent,solo_full,0.01041806244137744,7.0,-0.8865107817532258,4
2026-02-06,TSLA,UP,ATM,TSLA260206C00410000,,open_ladder,1s,411.01,410.0,0,2026-02-06 10:34:00-05:00,2026-02-06 10:33:00-05:00,1,3.53,2.298,-0.3490084985835693,T+45,2026-02-06 10:34:01-05:00,2026-02-06 11:19:00-05:00,0.1,2,concurrent,split_cap,0.011640761088034468,6.0,-1.6387579514950676,7
2026-02-09,MSFT,UP,ATM,MSFT260209C00410000,,open_ladder,1s,411.235,410.0,0,2026-02-09 10:57:00-05:00,2026-02-09 10:56:00-05:00,1,2.262,2.298,0.01591511936339529,T+45,2026-02-09 10:57:06-05:00,2026-02-09 11:42:10-05:00,0.2,1,concurrent,solo_full,0.006872857306891023,5.0,-0.7005270638280421,5
2026-02-10,MSFT,UP,ATM,MSFT260211C00422500,,open_ladder,1s,422.055,422.5,1,2026-02-10 10:46:00-05:00,2026-02-10 10:45:00-05:00,1,2.89,2.07,-0.2837370242214534,T+45,2026-02-10 10:46:00-05:00,2026-02-10 11:31:00-05:00,0.2,1,concurrent,solo_full,0.0029462992202886618,8.0,0.15319654873986757,6
2026-02-11,AAPL,UP,ATM,AAPL260211C00280000,,open_ladder,1s,279.755,280.0,0,2026-02-11 11:00:00-05:00,2026-02-11 10:59:00-05:00,1,0.824,0.324,-0.6067961165048543,SL,2026-02-11 11:00:00-05:00,2026-02-11 11:26:53-05:00,0.2,1,concurrent,solo_full,0.0012101785831097889,7.0,-0.998293070347927,6
2026-02-11,MSFT,DN,ATM,MSFT260211P00402500,,open_ladder,1s,402.865,402.5,0,2026-02-11 11:09:00-05:00,2026-02-11 11:08:00-05:00,1,1.58,1.27,-0.19620253164556967,T+45,2026-02-11 11:09:01-05:00,2026-02-11 11:54:00-05:00,0.1,2,concurrent,split_cap,-0.0007931575848760808,5.0,-0.8788380278687269,7
2026-02-12,AMZN,DN,ATM,AMZN260213P00200000,,open_ladder,1s,199.84,200.0,1,2026-02-12 10:44:00-05:00,2026-02-12 10:43:00-05:00,1,2.172,3.17,0.4594843462246776,T+45,2026-02-12 10:44:00-05:00,2026-02-12 11:29:04-05:00,0.2,1,concurrent,solo_full,-0.007455138662316507,5.0,2.66402913882198,7
2026-02-12,AAPL,DN,ATM,AAPL260213P00270000,,open_ladder,1s,269.53,270.0,1,2026-02-12 10:54:00-05:00,2026-02-12 10:53:00-05:00,1,2.254,3.62,0.6060337178349602,TP,2026-02-12 10:54:00-05:00,2026-02-12 11:11:48-05:00,0.1,2,concurrent,split_cap,-0.007650897226753717,5.0,2.258416418899317,3
2026-02-13,NVDA,DN,ATM,NVDA260213P00182500,,open_ladder,1s,183.04,182.5,0,2026-02-13 10:47:00-05:00,2026-02-13 10:46:00-05:00,1,1.038,0.582,-0.4393063583815029,T+45,2026-02-13 10:47:00-05:00,2026-02-13 11:32:00-05:00,0.2,1,concurrent,solo_full,-0.00041627814040223754,9.0,-0.740124046944329,7
2026-02-18,NVDA,UP,ATM,NVDA260218C00190000,,open_ladder,1s,189.85,190.0,0,2026-02-18 10:31:00-05:00,2026-02-18 10:30:00-05:00,1,0.816,0.652,-0.2009803921568627,T+45,2026-02-18 10:31:00-05:00,2026-02-18 11:16:00-05:00,0.2,1,concurrent,solo_full,0.010678642714570863,1.0,-0.3346572162666251,3
2026-02-18,AMZN,UP,ATM,AMZN260218C00207500,,open_ladder,1s,206.61,207.5,0,2026-02-18 10:45:00-05:00,2026-02-18 10:44:00-05:00,1,0.516,0.202,-0.6085271317829457,SL,2026-02-18 10:45:00-05:00,2026-02-18 11:26:10-05:00,0.1,2,concurrent,split_cap,0.011759813705921385,1.0,-0.4139855800891666,7
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,,open_ladder,1s,210.015,210.0,0,2026-02-20 10:48:00-05:00,2026-02-20 10:47:00-05:00,1,0.972,1.562,0.6069958847736627,TP,2026-02-20 10:48:00-05:00,2026-02-20 11:02:10-05:00,0.2,1,concurrent,solo_full,0.008467274233637134,9.0,-1.3115602287135624,7
2026-02-23,TSLA,DN,ATM,TSLA260223P00402500,,open_ladder,1s,403.14,402.5,0,2026-02-23 10:34:00-05:00,2026-02-23 10:33:00-05:00,1,1.976,3.17,0.604251012145749,TP,2026-02-23 10:34:00-05:00,2026-02-23 11:04:05-05:00,0.2,1,concurrent,solo_full,-0.008032326417976576,12.0,1.0775432659991324,6
2026-02-23,MSFT,DN,ATM,MSFT260223P00390000,,open_ladder,1s,389.06,390.0,0,2026-02-23 10:38:00-05:00,2026-02-23 10:37:00-05:00,1,2.084,3.38,0.6218809980806141,TP,2026-02-23 10:38:00-05:00,2026-02-23 10:52:15-05:00,0.1,2,concurrent,split_cap,-0.00826229077350149,11.0,0.6875620818897566,5
2026-02-24,AMZN,UP,ATM,AMZN260225C00210000,,open_ladder,1s,209.75,210.0,1,2026-02-24 12:18:00-05:00,2026-02-24 12:17:00-05:00,1,1.544,1.406,-0.08937823834196901,T+45,2026-02-24 12:18:00-05:00,2026-02-24 13:03:00-05:00,0.2,1,concurrent,solo_full,0.011605094270608296,1.0,-1.3555782230103468,7
2026-02-25,MSFT,UP,ATM,MSFT260225C00400000,,open_ladder,1s,399.123,400.0,0,2026-02-25 10:31:00-05:00,2026-02-25 10:30:00-05:00,1,1.292,0.516,-0.6006191950464397,SL,2026-02-25 10:31:00-05:00,2026-02-25 11:10:01-05:00,0.2,1,concurrent,solo_full,0.012109246462652212,2.0,-1.1411154046892014,7
2026-02-25,NVDA,UP,ATM,NVDA260227C00197500,,open_ladder,1s,196.695,197.5,2,2026-02-25 11:37:00-05:00,2026-02-25 11:36:00-05:00,1,5.54,5.859999999999999,0.05776173285198549,T+45,2026-02-25 11:37:00-05:00,2026-02-25 12:22:00-05:00,0.2,1,concurrent,solo_full,0.010793024021059638,0.0,0.5101605289585451,4
2026-02-26,AMD,DN,ATM,AMD260227P00202500,,open_ladder,1s,203.035,202.5,1,2026-02-26 11:01:00-05:00,2026-02-26 11:00:00-05:00,1,2.828,3.11,0.09971711456859977,T+45,2026-02-26 11:01:00-05:00,2026-02-26 11:46:00-05:00,0.2,1,concurrent,solo_full,-0.014192564718095158,11.0,-0.6279485810727656,3
2026-02-27,NVDA,DN,ATM,NVDA260227P00180000,,open_ladder,1s,180.375,180.0,0,2026-02-27 11:43:00-05:00,2026-02-27 11:42:00-05:00,1,0.728,1.174,0.6126373626373627,TP,2026-02-27 11:43:00-05:00,2026-02-27 12:22:10-05:00,0.2,1,concurrent,solo_full,-0.004891179463611617,7.0,0.23680155984481113,5
2026-02-27,TSLA,DN,ATM,TSLA260227P00400000,,open_ladder,1s,400.215,400.0,0,2026-02-27 12:21:00-05:00,2026-02-27 12:20:00-05:00,1,1.662,1.648,-0.008423586040914532,T+45,2026-02-27 12:21:00-05:00,2026-02-27 13:06:00-05:00,0.1,2,concurrent,split_cap,-0.005564126973705785,4.0,2.311957117431345,7
2026-03-03,NVDA,DN,ATM,NVDA260304P00180000,,open_ladder,1s,178.05,180.0,1,2026-03-03 10:31:00-05:00,2026-03-03 10:30:00-05:00,1,3.48,2.304,-0.33793103448275863,T+45,2026-03-03 10:31:00-05:00,2026-03-03 11:16:00-05:00,0.2,1,concurrent,solo_full,-0.02570385475595316,9.0,1.4550531946876395,6
2026-03-03,TSLA,DN,ATM,TSLA260304P00387500,,open_ladder,1s,387.18,387.5,1,2026-03-03 10:31:00-05:00,2026-03-03 10:30:00-05:00,1,5.34,3.0020000000000002,-0.4378277153558052,T+45,2026-03-03 10:31:00-05:00,2026-03-03 11:16:01-05:00,0.1,2,concurrent,split_cap,-0.02570385475595316,9.0,1.4550531946876395,6
2026-03-04,META,UP,ATM,META260304C00670000,,open_ladder,1s,670.0,670.0,0,2026-03-04 10:31:00-05:00,2026-03-04 10:30:00-05:00,1,3.61,2.922,-0.19058171745152352,T+45,2026-03-04 10:31:02-05:00,2026-03-04 11:16:00-05:00,0.2,1,concurrent,solo_full,0.01496667608489699,4.0,-1.6497657375043533,7
2026-03-04,AMD,UP,ATM,AMD260306C00197500,,open_ladder,1s,197.0805,197.5,2,2026-03-04 10:32:00-05:00,2026-03-04 10:31:00-05:00,1,3.72,3.83,0.029569892473118253,T+45,2026-03-04 10:32:00-05:00,2026-03-04 11:17:00-05:00,0.1,2,concurrent,split_cap,0.015540080110359566,5.0,-1.6821170548279765,7
2026-03-05,AMD,DN,ATM,AMD260306P00197500,,open_ladder,1s,197.745,197.5,1,2026-03-05 12:33:00-05:00,2026-03-05 12:32:00-05:00,1,3.0780000000000003,3.63,0.17933723196881068,T+45,2026-03-05 12:33:00-05:00,2026-03-05 13:18:02-05:00,0.2,1,concurrent,solo_full,-0.009369421013839863,3.0,2.6962052081501464,7
2026-03-05,META,DN,ATM,META260306P00655000,,open_ladder,1s,653.86,655.0,1,2026-03-05 12:33:00-05:00,2026-03-05 12:32:00-05:00,1,6.91,5.99,-0.13314037626628072,T+45,2026-03-05 12:33:00-05:00,2026-03-05 13:18:01-05:00,0.1,2,concurrent,split_cap,-0.009369421013839863,3.0,2.6962052081501464,7
2026-03-06,META,DN,ATM,META260306P00647500,,open_ladder,1s,646.98,647.5,0,2026-03-06 11:16:00-05:00,2026-03-06 11:15:00-05:00,1,3.25,2.546,-0.21661538461538465,T+45,2026-03-06 11:16:02-05:00,2026-03-06 12:01:01-05:00,0.2,1,concurrent,solo_full,-0.008112990638856843,5.0,-0.43644188076130885,6
2026-03-12,AAPL,DN,ATM,AAPL260313P00255000,,open_ladder,1s,254.7601,255.0,1,2026-03-12 10:31:00-04:00,2026-03-12 10:30:00-04:00,1,2.222,1.89,-0.14941494149414947,T+45,2026-03-12 10:31:00-04:00,2026-03-12 11:16:00-04:00,0.2,1,concurrent,solo_full,-0.014364931795369684,7.0,1.7271377466256739,7
2026-03-12,NVDA,DN,ATM,NVDA260313P00182500,,open_ladder,1s,182.09,182.5,1,2026-03-12 10:31:00-04:00,2026-03-12 10:30:00-04:00,1,2.058,1.914,-0.06997084548104948,T+45,2026-03-12 10:31:00-04:00,2026-03-12 11:16:00-04:00,0.1,2,concurrent,split_cap,-0.014364931795369684,7.0,1.7271377466256739,7
2026-03-13,AMD,DN,ATM,AMD260313P00195000,,open_ladder,1s,193.7999,195.0,0,2026-03-13 11:47:00-04:00,2026-03-13 11:46:00-04:00,1,1.976,1.536,-0.22267206477732793,T+45,2026-03-13 11:47:00-04:00,2026-03-13 12:32:00-04:00,0.2,1,concurrent,solo_full,-0.005279572772625474,6.0,1.8783312094250424,5
2026-03-16,TSLA,UP,ATM,TSLA260316C00402500,,open_ladder,1s,401.52,402.5,0,2026-03-16 10:31:00-04:00,2026-03-16 10:30:00-04:00,1,1.742,0.804,-0.5384615384615384,T+45,2026-03-16 10:31:00-04:00,2026-03-16 11:16:00-04:00,0.2,1,concurrent,solo_full,0.012043322272566437,7.0,-0.5316540193496834,3
2026-03-18,AMZN,DN,ATM,AMZN260318P00210000,,open_ladder,1s,210.86,210.0,0,2026-03-18 12:46:00-04:00,2026-03-18 12:45:00-04:00,1,0.428,0.464,0.0841121495327104,T+45,2026-03-18 12:46:03-04:00,2026-03-18 13:31:01-04:00,0.2,1,concurrent,solo_full,-0.006463374212794082,5.0,1.385653932064805,4
2026-04-01,AMD,UP,ATM,AMD260402C00210000,,open_ladder,1s,210.85,210.0,1,2026-04-01 10:31:00-04:00,2026-04-01 10:30:00-04:00,1,3.53,4.28,0.21246458923512757,T+45,2026-04-01 10:31:00-04:00,2026-04-01 11:16:02-04:00,0.2,1,concurrent,solo_full,0.012336694736112541,10.0,-0.4844568900119928,5
2026-04-08,AAPL,UP,ATM,AAPL260408C00260000,,open_ladder,1s,258.915,260.0,0,2026-04-08 11:01:00-04:00,2026-04-08 11:00:00-04:00,1,0.46399999999999997,0.184,-0.603448275862069,SL,2026-04-08 11:01:00-04:00,2026-04-08 11:25:11-04:00,0.2,1,concurrent,solo_full,0.02573510676247248,7.0,1.9867810752582025,3
2026-04-08,META,UP,ATM,META260408C00610000,,open_ladder,1s,608.94,610.0,0,2026-04-08 12:14:00-04:00,2026-04-08 12:13:00-04:00,1,3.29,5.34,0.6231003039513676,TP,2026-04-08 12:14:00-04:00,2026-04-08 12:17:23-04:00,0.2,1,concurrent,solo_full,0.029912177886493696,2.0,-1.5062181748421184,5
2026-04-10,AMD,UP,ATM,AMD260410C00245000,,open_ladder,1s,246.525,245.0,0,2026-04-10 10:40:00-04:00,2026-04-10 10:39:00-04:00,1,2.636,4.26,0.6160849772382395,TP,2026-04-10 10:40:00-04:00,2026-04-10 11:05:12-04:00,0.2,1,concurrent,solo_full,0.004081699560684493,1.0,1.0121738996880043,4
2026-04-13,MSFT,UP,ATM,MSFT260413C00377500,,open_ladder,1s,378.4979,377.5,0,2026-04-13 10:55:00-04:00,2026-04-13 10:54:00-04:00,1,1.988,3.22,0.619718309859155,TP,2026-04-13 10:55:00-04:00,2026-04-13 11:28:22-04:00,0.2,1,concurrent,solo_full,0.0019148309384309226,3.0,-0.7429366180841344,6
2026-04-14,TSLA,UP,ATM,TSLA260415C00362500,,open_ladder,1s,362.85,362.5,1,2026-04-14 10:31:00-04:00,2026-04-14 10:30:00-04:00,1,4.03,3.41,-0.15384615384615385,T+45,2026-04-14 10:31:00-04:00,2026-04-14 11:16:00-04:00,0.2,1,concurrent,solo_full,0.010464588868009939,0.0,-1.071278216331154,6
2026-04-14,META,UP,ATM,META260415C00655000,,open_ladder,1s,653.86,655.0,1,2026-04-14 10:34:00-04:00,2026-04-14 10:33:00-04:00,1,4.47,7.180000000000001,0.6062639821029085,TP,2026-04-14 10:34:00-04:00,2026-04-14 10:57:35-04:00,0.1,2,concurrent,split_cap,0.010059612518628747,0.0,-0.8540433769972838,6
2026-04-16,AMD,UP,ATM,AMD260417C00272500,,open_ladder,1s,273.2,272.5,1,2026-04-16 11:21:00-04:00,2026-04-16 11:20:00-04:00,1,4.43,7.26,0.6388261851015802,TP,2026-04-16 11:21:00-04:00,2026-04-16 11:55:22-04:00,0.2,1,concurrent,solo_full,0.0044480007531007,0.0,-1.9185713702582108,4
2026-04-17,TSLA,UP,ATM,TSLA260417C00397500,,open_ladder,1s,397.1501,397.5,0,2026-04-17 10:31:00-04:00,2026-04-17 10:30:00-04:00,1,2.498,4.12,0.6493194555644515,TP,2026-04-17 10:31:00-04:00,2026-04-17 10:38:19-04:00,0.2,1,concurrent,solo_full,0.010196592807732774,0.0,2.14807135512329,4
2026-04-20,META,DN,ATM,META260420P00672500,,open_ladder,1s,672.45,672.5,0,2026-04-20 10:48:00-04:00,2026-04-20 10:47:00-04:00,1,3.076,4.95,0.6092327698309492,TP,2026-04-20 10:48:01-04:00,2026-04-20 11:03:36-04:00,0.2,1,concurrent,solo_full,-0.004917299955297327,1.0,0.46169716284325596,6
2026-04-20,AMZN,DN,ATM,AMZN260420P00245000,,open_ladder,1s,245.46,245.0,0,2026-04-20 11:06:00-04:00,2026-04-20 11:05:00-04:00,1,0.724,0.28400000000000003,-0.6077348066298343,SL,2026-04-20 11:06:01-04:00,2026-04-20 11:26:06-04:00,0.2,1,concurrent,solo_full,-0.008716723444268104,1.0,1.9341656620474221,7
2026-04-21,MSFT,UP,ATM,MSFT260422C00427500,,open_ladder,1s,426.7501,427.5,1,2026-04-21 10:37:00-04:00,2026-04-21 10:36:00-04:00,1,3.19,2.654,-0.168025078369906,T+45,2026-04-21 10:37:01-04:00,2026-04-21 11:22:00-04:00,0.2,1,concurrent,solo_full,0.003896103896104064,1.0,1.4889708396262693,5
2026-04-22,AMD,UP,ATM,AMD260424C00295000,,open_ladder,1s,295.145,295.0,2,2026-04-22 10:31:00-04:00,2026-04-22 10:30:00-04:00,1,6.819999999999999,7.64,0.12023460410557196,T+45,2026-04-22 10:31:00-04:00,2026-04-22 11:16:01-04:00,0.2,1,concurrent,solo_full,0.012882197733975032,2.0,0.46953157082384855,6
2026-04-23,AMD,UP,ATM,AMD260424C00310000,,open_ladder,1s,309.74,310.0,1,2026-04-23 12:34:00-04:00,2026-04-23 12:33:00-04:00,1,4.87,2.814,-0.42217659137577,T+45,2026-04-23 12:34:00-04:00,2026-04-23 13:19:00-04:00,0.2,1,concurrent,solo_full,0.0009311839775294484,0.0,-0.8415072627999076,5
2026-04-23,NVDA,DN,ATM,NVDA260424P00197500,,open_ladder,1s,197.93,197.5,1,2026-04-23 13:48:00-04:00,2026-04-23 13:47:00-04:00,1,1.784,0.904,-0.49327354260089684,T+45,2026-04-23 13:48:00-04:00,2026-04-23 14:33:00-04:00,0.2,1,concurrent,solo_full,-0.012151187641204153,5.0,1.264566202471925,4
2026-04-24,AMD,UP,ATM,AMD260424C00345000,,open_ladder,1s,347.17,345.0,0,2026-04-24 11:04:00-04:00,2026-04-24 11:03:00-04:00,1,4.45,6.359999999999999,0.4292134831460672,T+45,2026-04-24 11:04:01-04:00,2026-04-24 11:49:00-04:00,0.2,1,concurrent,solo_full,0.014153912282587111,2.0,-1.609161021484613,5
2026-05-01,TSLA,UP,ATM,TSLA260501C00390000,,open_ladder,1s,390.18,390.0,0,2026-05-01 10:57:00-04:00,2026-05-01 10:56:00-04:00,1,2.358,3.86,0.6369804919423239,TP,2026-05-01 10:57:00-04:00,2026-05-01 11:10:04-04:00,0.2,1,concurrent,solo_full,0.009556470940683015,3.0,0.33264057309701217,3
2026-05-01,AAPL,UP,ATM,AAPL260501C00282500,,open_ladder,1s,283.29,282.5,0,2026-05-01 11:17:00-04:00,2026-05-01 11:16:00-04:00,1,1.628,2.61,0.6031941031941033,TP,2026-05-01 11:17:00-04:00,2026-05-01 11:42:43-04:00,0.2,1,concurrent,solo_full,0.009526662672258768,0.0,0.7059979207087955,5
2026-05-04,AMZN,UP,ATM,AMZN260504C00275000,,open_ladder,1s,274.545,275.0,0,2026-05-04 10:39:00-04:00,2026-05-04 10:38:00-04:00,1,1.084,1.782,0.643911439114391,TP,2026-05-04 10:39:00-04:00,2026-05-04 10:42:39-04:00,0.2,1,concurrent,solo_full,0.002655156046042606,1.0,-0.3290085733693699,6
2026-05-05,AAPL,UP,ATM,AAPL260506C00282500,,open_ladder,1s,282.43,282.5,1,2026-05-05 13:05:00-04:00,2026-05-05 13:04:00-04:00,1,1.834,2.966,0.6172300981461287,TP,2026-05-05 13:05:00-04:00,2026-05-05 13:20:02-04:00,0.2,1,concurrent,solo_full,0.012617405778147628,0.0,-0.9944012607830027,4
