date,equity,day_ret,n,day_halt
2026-01-02,127.73883417510861,0.27738834175108606,4,False
2026-01-05,127.73883417510861,0.0,0,False
2026-01-06,127.73883417510861,0.0,0,False
2026-01-07,127.91939789835116,0.0014135382118412032,2,False
2026-01-08,132.61914989555498,0.036739947767252534,5,False
2026-01-09,151.33348265688372,0.1411133518505232,4,False
2026-01-12,151.33348265688372,0.0,0,False
2026-01-13,151.33348265688372,0.0,0,False
2026-01-14,149.4534776310624,-0.012422928441313985,3,False
2026-01-15,145.69522248881688,-0.025146655680526098,3,False
2026-01-16,157.04589679899215,0.07790697674418601,1,False
2026-01-20,157.04589679899215,0.0,0,False
2026-01-21,164.63019211526432,0.04829349553767415,3,False
2026-01-22,163.1785671577082,-0.008817489300746217,2,False
2026-01-23,166.72875641693682,0.02175646790547847,3,False
2026-01-26,166.72875641693682,0.0,0,False
2026-01-27,166.72875641693682,0.0,0,False
2026-01-29,185.56207316226732,0.11295781933522142,4,False
2026-01-30,187.02415977101043,0.007879231913218376,2,False
2026-02-02,187.02415977101043,0.0,0,False
2026-02-03,178.16824611147345,-0.047351709374767514,3,False
2026-02-04,187.95112511979093,0.05490809513944872,6,False
2026-02-05,180.93365514414427,-0.03733667447414357,2,False
2026-02-06,177.33743244883902,-0.019875919117646967,2,False
2026-02-09,177.29153766818456,-0.000258799171842683,1,False
2026-02-10,173.8576505626267,-0.019368590011242692,2,False
2026-02-11,164.7169323361062,-0.052575875706015296,3,False
2026-02-12,202.43944741005296,0.229014191430992,7,False
2026-02-13,200.4348629471156,-0.00990214352283314,1,False
2026-02-17,199.6944204919196,-0.003694179966043931,3,False
2026-02-18,193.39571050919307,-0.03154174246436392,3,False
2026-02-20,182.53144726993602,-0.05617634026448903,3,False
2026-02-23,190.8267300281631,0.04544577322043386,4,False
2026-02-24,189.58137486231666,-0.006526104417670653,1,False
2026-02-25,186.33386133157572,-0.01712991865946456,3,False
2026-02-26,189.51750579478582,0.017085700046460595,3,False
2026-02-27,192.10229630275228,0.013638795514570257,6,False
2026-03-02,190.4657760852321,-0.008519003931848013,1,False
2026-03-03,187.0812598541318,-0.017769681780446356,2,False
2026-03-04,195.09653515399864,0.04284381720604413,6,False
2026-03-05,204.9035300691239,0.050267396637178274,4,False
2026-03-06,203.5517359471401,-0.006597222222222254,1,False
2026-03-09,203.5517359471401,0.0,0,False
2026-03-11,202.19245891243466,-0.006677796327211993,1,False
2026-03-12,197.42429063840348,-0.023582324977293956,2,False
2026-03-13,195.7611902109365,-0.008423990898430378,3,False
2026-03-16,192.24061818449647,-0.017984014209591503,1,False
2026-03-18,191.8997660245949,-0.0017730496453899347,1,False
2026-04-01,194.14041165284002,0.011676124857588066,3,False
2026-04-02,193.83322745718678,-0.0015822784810126667,1,False
2026-04-06,181.69600667248443,-0.06261682242990652,1,False
2026-04-07,183.9062621061901,0.0121645790360696,3,False
2026-04-08,171.05285504249244,-0.06989107883817425,1,False
2026-04-09,175.90741682985708,0.02838047798827259,3,False
2026-04-10,176.24882245752693,0.0019408256560327075,4,False
2026-04-13,186.35353614456486,0.05733209190360977,2,False
2026-05-01,199.4219372380003,0.07012692843830748,3,False
2026-05-04,206.08620671422793,0.03341793570219975,1,False
2026-05-05,230.70579842144224,0.1194625884950824,2,False
2026-05-06,225.47045782471284,-0.022692713544918086,2,False
2026-05-07,214.33694517590902,-0.04937903065535676,3,False
2026-05-08,213.5339099061223,-0.0037466021974310593,3,False
2026-05-11,202.3057982512532,-0.05258233532934131,1,False
2026-05-12,211.28218978822503,0.044370411597514314,2,False
2026-05-13,224.06576076244693,0.06050472586939426,5,False
2026-05-14,222.04344199518204,-0.009025559105431236,1,False
2026-05-15,218.751800938062,-0.014824311078691865,3,False
2026-05-18,221.04346224558486,0.010476079729152765,2,False
2026-05-19,224.5222306907377,0.015737938638003435,3,False
2026-05-20,222.9164346136397,-0.007152058271280404,2,False
2026-05-21,207.30259536718825,-0.07004346392635186,2,False
2026-05-22,199.65323847648546,-0.036899474785415665,3,False
2026-05-26,199.65323847648546,0.0,0,False
2026-05-27,191.31508045131537,-0.041763199479241786,3,False
2026-05-28,189.9721400266427,-0.007019522044496629,6,False
2026-05-29,197.99306032741057,0.04222156101227781,2,False
2026-06-01,197.99306032741057,0.0,0,False
2026-06-02,216.13014249404435,0.09160463572127964,3,False
2026-06-03,214.72070306292113,-0.006521253421012507,3,False
2026-06-04,214.72070306292113,0.0,0,False
2026-06-05,243.90547113587925,0.13591967451972198,8,False
2026-06-08,258.66008148036406,0.06049315038228498,4,False
2026-06-09,273.98371948879276,0.05924237679323552,3,False
2026-06-10,278.7711810754428,0.017473525783147537,4,False
2026-06-11,278.7711810754428,0.0,0,False
2026-06-12,263.0190980747245,-0.056505421184320226,1,False
2026-06-15,279.18883614969985,0.06147742956057689,5,False
2026-06-16,267.8074663438872,-0.04076584853024001,3,False
2026-06-17,267.8074663438872,0.0,0,False
2026-06-18,265.42882113602616,-0.008881922675026077,1,False
2026-06-22,267.15575500715363,0.0065062032967491135,2,False
2026-06-23,272.55843576509255,0.020222962285780577,2,False
